Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	9.23472925e-05	0.00984767767	112150.715	112150.715	112150.715	112150.715	0	0	0	0	0	0	3
2	4	0.000192213384	0.0196953553	71071.9897	90807.9154	71071.9897	112150.715	21342.7995	0	0	0	0	0	3
3	4	0.000291291591	0.029543033	118521.877	100234.379	71071.9897	118521.877	21342.7995	0	0	0	0	0	3
4	5	0.000384554122	0.0393907107	46598.9609	87226.6527	46598.9609	118521.877	24924.0622	0	0	0	0	0	3
5	5	0.000479593701	0.0492383884	102493.551	90252.046	46598.9609	118521.877	24924.0622	0	0	0	0	0	3
6	7	0.000647949827	0.059086066	110500.529	95513.1881	46598.9609	118521.877	24924.0622	0	0	0	0	0	3
7	7	0.000861756473	0.0689337437	95455.0353	95498.7601	46598.9609	118521.877	24924.0622	0	0	0	0	0	3
8	8	0.00108107564	0.0787814214	112756.26	98999.8107	46598.9609	118521.877	24924.0622	0	0	0	0	0	3
9	8	0.00131386986	0.0886290991	86488.334	96783.001	46598.9609	118521.877	24924.0622	0	0	0	0	0	3
10	9	0.0015453664	0.0984767767	121041.208	100416.891	46598.9609	121041.208	24924.0622	0	0	0	0	0	3
11	10	0.00190403487	0.108324454	90458.2135	98540.9464	46598.9609	121041.208	24924.0622	0	0	0	0	0	3
12	10	0.00222220483	0.118172132	184513.31	110850.263	46598.9609	184513.31	24924.0622	0	0	0	0	0	3
13	11	0.00233459074	0.12801981	-95999.6235	100892.624	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
14	12	0.00246588317	0.137867487	104869.032	101104.342	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
15	13	0.00263967106	0.147715165	114187.862	101965.721	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
16	13	0.00293799959	0.157562843	4819.04241	92101.3132	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
17	14	0.00312291115	0.16741052	35213.5997	88732.9191	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
18	14	0.00335905763	0.177258198	76759.9701	87891.2039	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
19	15	0.00358167492	0.187105876	98690.8345	88562.4498	-95999.6235	184513.31	24924.0622	0	0	0	0	0	3
20	15	0.00381486729	0.196953553	47768.1274	86068.8049	-95999.6235	184513.31	26081.91	0	0	0	0	0	3
21	16	0.00429210182	0.206801231	84971.9361	85946.8451	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
22	16	0.00476260133	0.216648909	88528.3225	86201.8704	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
23	17	0.00524415024	0.226496586	119621.194	89270.6305	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
24	18	0.00566855574	0.236344264	76879.919	88342.9363	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
25	18	0.00615515784	0.246191942	118392.497	90718.5341	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
26	19	0.00716333819	0.25603962	110764.753	93539.8729	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
27	19	0.00783806457	0.265887297	108919.073	94863.7651	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
28	20	0.00858442219	0.275734975	107532.687	95965.2424	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
29	20	0.00960392862	0.285582653	107526.768	97192.5578	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
30	21	0.0109113983	0.29543033	106123.027	98262.6605	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
31	21	0.0127832534	0.305278008	111329.176	100175.994	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
32	21	0.0140628175	0.315125686	115162.803	101539.631	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
33	22	0.0153713335	0.324973363	111495.908	102387.18	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
34	22	0.0168639654	0.334821041	107167.764	102810.31	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
35	23	0.0184715168	0.344668719	105486.154	103043.185	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
36	23	0.0200768919	0.354516396	101717.652	102937.193	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
37	24	0.0217816155	0.364364074	102849.434	102930.325	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
38	24	0.0229347217	0.374211752	99864.8107	102776.198	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
39	25	0.024433855	0.384059429	96515.0501	102392.047	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
40	25	0.0256424944	0.393907107	87433.6068	101686.992	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
41	26	0.0267673033	0.403754785	77018.9779	100650.399	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
42	26	0.0273488377	0.413602462	95855.5974	100548.444	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
43	27	0.0282008629	0.42345014	103904.909	100649.852	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
44	28	0.0293613566	0.433297818	83628.77	99977.102	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
45	28	0.030252838	0.443145495	95350.2889	99840.7605	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
46	29	0.0310865355	0.452993173	97969.5708	99790.5778	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
47	29	0.0322794168	0.462840851	94885.4409	99609.3091	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
48	30	0.0335132932	0.472688528	104779.31	99799.6557	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
49	30	0.0349420076	0.482536206	92086.4904	99484.2786	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
50	31	0.03650693	0.492383884	93731.2478	99237.6666	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
51	31	0.0378426053	0.502231561	99197.0909	99236.2345	-95999.6235	184513.31	26203.8697	0	0	0	0	0	3
52	32	0.0391715561	0.512079239	105681.44	99424.896	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
53	32	0.0402662821	0.521926917	105225.34	99654.0065	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
54	33	0.0419412871	0.531774594	106834.006	99897.8755	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
55	33	0.0434903324	0.541622272	107933.076	100301.944	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
56	34	0.0450838527	0.55146995	108426.493	100587.53	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
57	34	0.046407568	0.561317627	111484.947	100866.294	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
58	35	0.0477654592	0.571165305	107481.116	101082.464	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
59	35	0.0492999819	0.581012983	107813.913	101243.589	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
60	35	0.0509499143	0.59086066	103339.145	101382.449	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
61	36	0.0525228563	0.600708338	102633.488	101331.778	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
62	36	0.0541952888	0.610556016	100439.116	101377.81	-95999.6235	184513.31	24903.418	0	0	0	0	0	3
63	37	0.0554604025	0.620403693	98875.7557	100821.506	-95999.6235	119621.194	17096.3398	0	0	0	0	0	3
64	38	0.0566314946	0.630251371	88139.642	100955.368	4819.04241	119621.194	17096.3398	0	0	0	0	0	3
65	38	0.0578586098	0.640099049	81270.988	100510.024	4819.04241	119621.194	17096.3398	0	0	0	0	0	3
66	39	0.0582279026	0.649946726	104149.974	100491.444	4819.04241	119621.194	17096.3398	0	0	0	0	0	3
67	39	0.0588948105	0.659794404	93118.8793	100913.644	35213.5997	119621.194	17096.3398	0	0	0	0	0	3
68	40	0.0599265222	0.669642082	98096.9484	101076.357	47768.1274	119621.194	17096.3398	0	0	0	0	0	3
