Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.025	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
2	4	0	0.05	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
3	4	0	0.075	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
4	5	0	0.1	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
5	5	0	0.125	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
6	5	0	0.15	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
7	5	0	0.175	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
8	6	0	0.2	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
9	6	0	0.225	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	0	0	3
10	6	0	0.25	293.2	293.2	293.2	293.2	3.41060513e-13	0	0	0	0	0	3
11	6	0	0.275	293.2	293.2	293.2	293.2	5.1159077e-13	0	0	0	0	0	3
12	7	0	0.3	293.2	293.2	293.2	293.2	6.82121026e-13	0	0	0	0	0	3
13	7	0	0.325	293.2	293.2	293.2	293.2	7.38964445e-13	0	0	0	0	0	3
14	7	0	0.35	293.2	293.2	293.2	293.2	7.38964445e-13	0	0	0	0	0	3
15	7	0	0.375	293.2	293.2	293.2	293.2	7.38964445e-13	0	0	0	0	0	3
16	8	0	0.4	293.2	293.2	293.2	293.2	7.95807864e-13	0	0	0	0	0	3
17	8	0	0.425	293.2	293.2	293.2	293.2	8.52651283e-13	0	0	0	0	0	3
18	8	0	0.45	293.2	293.2	293.2	293.2	9.09494702e-13	0	0	0	0	0	3
19	8	0	0.475	293.2	293.2	293.2	293.2	9.09494702e-13	0	0	0	0	0	3
20	9	0	0.5	293.2	293.2	293.2	293.2	9.66338121e-13	0	0	0	0	0	3
21	9	0	0.525	293.2	293.2	293.2	293.2	1.08002496e-12	0	0	0	0	0	3
22	9	0	0.55	293.2	293.2	293.2	293.2	1.13686838e-12	0	0	0	0	0	3
23	9	0	0.575	293.2	293.2	293.2	293.2	1.1937118e-12	0	0	0	0	0	3
24	10	0	0.6	293.2	293.2	293.2	293.2	1.30739863e-12	0	0	0	0	0	3
25	10	0	0.625	293.2	293.2	293.2	293.2	1.42108547e-12	0	0	0	0	0	3
26	10	0	0.65	293.2	293.2	293.2	293.2	1.47792889e-12	0	0	0	0	0	3
27	11	0	0.675	293.2	293.2	293.2	293.2	1.59161573e-12	0	0	0	0	0	3
28	11	0	0.7	293.2	293.2	293.2	293.2	1.47792889e-12	0	0	0	0	0	3
29	11	0	0.725	293.2	293.2	293.2	293.2	1.30739863e-12	0	0	0	0	0	3
30	11	0	0.75	293.2	293.2	293.2	293.2	1.13686838e-12	0	0	0	0	0	3
31	12	0	0.775	293.2	293.2	293.2	293.2	9.66338121e-13	0	0	0	0	0	3
32	12	0	0.8	293.2	293.2	293.2	293.2	9.09494702e-13	0	0	0	0	0	3
33	12	0	0.825	293.2	293.2	293.2	293.2	9.09494702e-13	0	0	0	0	0	3
34	12	0	0.85	293.2	293.2	293.2	293.2	9.09494702e-13	0	0	0	0	0	3
35	13	0	0.875	293.2	293.2	293.2	293.2	8.52651283e-13	0	0	0	0	0	3
36	13	0	0.9	293.2	293.2	293.2	293.2	7.95807864e-13	0	0	0	0	0	3
37	13	0	0.925	293.2	293.2	293.2	293.2	7.38964445e-13	0	0	0	0	0	3
38	13	0	0.95	293.2	293.2	293.2	293.2	7.38964445e-13	0	0	0	0	0	3
39	14	0	0.975	293.2	293.2	293.2	293.2	6.82121026e-13	0	0	0	0	0	3
40	14	0	1	293.2	293.2	293.2	293.2	5.68434189e-13	2.932e-06	0	100	0	0	3
