Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.025	101325	101325	101325	101325	0	0	0	0	0	0	3
2	4	0	0.05	101325	101325	101325	101325	0	0	0	0	0	0	3
3	4	0	0.075	101325	101325	101325	101325	0	0	0	0	0	0	3
4	5	0	0.1	101325	101325	101325	101325	0	0	0	0	0	0	3
5	5	0	0.125	101325	101325	101325	101325	0	0	0	0	0	0	3
6	5	0	0.15	101325	101325	101325	101325	0	0	0	0	0	0	3
7	5	0	0.175	101325	101325	101325	101325	0	0	0	0	0	0	3
8	6	0	0.2	101325	101325	101325	101325	0	0	0	0	0	0	3
9	6	0	0.225	101325	101325	101325	101325	0	0	0	0	0	0	3
10	6	0	0.25	101325	101325	101325	101325	0	0	0	0	0	0	3
11	6	0	0.275	101325	101325	101325	101325	0	0	0	0	0	0	3
12	7	0	0.3	101325	101325	101325	101325	0	0	0	0	0	0	3
13	7	0	0.325	101325	101325	101325	101325	0	0	0	0	0	0	3
14	7	0	0.35	101325	101325	101325	101325	0	0	0	0	0	0	3
15	7	0	0.375	101325	101325	101325	101325	0	0	0	0	0	0	3
16	8	0	0.4	101325	101325	101325	101325	0	0	0	0	0	0	3
17	8	0	0.425	101325	101325	101325	101325	0	0	0	0	0	0	3
18	8	0	0.45	101325	101325	101325	101325	0	0	0	0	0	0	3
19	8	0	0.475	101325	101325	101325	101325	0	0	0	0	0	0	3
20	9	0	0.5	101325	101325	101325	101325	0	0	0	0	0	0	3
21	9	0	0.525	101325	101325	101325	101325	0	0	0	0	0	0	3
22	9	0	0.55	101325	101325	101325	101325	0	0	0	0	0	0	3
23	9	0	0.575	101325	101325	101325	101325	0	0	0	0	0	0	3
24	10	0	0.6	101325	101325	101325	101325	0	0	0	0	0	0	3
25	10	0	0.625	101325	101325	101325	101325	0	0	0	0	0	0	3
26	10	0	0.65	101325	101325	101325	101325	0	0	0	0	0	0	3
27	11	0	0.675	101325	101325	101325	101325	0	0	0	0	0	0	3
28	11	0	0.7	101325	101325	101325	101325	0	0	0	0	0	0	3
29	11	0	0.725	101325	101325	101325	101325	0	0	0	0	0	0	3
30	11	0	0.75	101325	101325	101325	101325	0	0	0	0	0	0	3
31	12	0	0.775	101325	101325	101325	101325	0	0	0	0	0	0	3
32	12	0	0.8	101325	101325	101325	101325	0	0	0	0	0	0	3
33	12	0	0.825	101325	101325	101325	101325	0	0	0	0	0	0	3
34	12	0	0.85	101325	101325	101325	101325	0	0	0	0	0	0	3
35	13	0	0.875	101325	101325	101325	101325	0	0	0	0	0	0	3
36	13	0	0.9	101325	101325	101325	101325	0	0	0	0	0	0	3
37	13	0	0.925	101325	101325	101325	101325	0	0	0	0	0	0	3
38	13	0	0.95	101325	101325	101325	101325	0	0	0	0	0	0	3
39	14	0	0.975	101325	101325	101325	101325	0	0	0	0	0	0	3
40	14	0	1	101325	101325	101325	101325	0	0.00101325	0	100	0	0	3
