Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0.000100925651	0.00984767767	0	0	0	0	0	0	0	0	0	0	3
2	3	0.000190052491	0.0196953553	0	0	0	0	0	0	0	0	0	0	3
3	4	0.000274930045	0.029543033	0	0	0	0	0	0	0	0	0	0	3
4	4	0.000359735968	0.0393907107	0	0	0	0	0	0	0	0	0	0	3
5	5	0.000446876366	0.0492383884	0	0	0	0	0	0	0	0	0	0	3
6	6	0.000600085754	0.059086066	0	0	0	0	0	0	0	0	0	0	3
7	6	0.000790165023	0.0689337437	0	0	0	0	0	0	0	0	0	0	3
8	7	0.00100063743	0.0787814214	0	0	0	0	0	0	0	0	0	0	3
9	8	0.0012086204	0.0886290991	0	0	0	0	0	0	0	0	0	0	3
10	9	0.00143105264	0.0984767767	0	0	0	0	0	0	0	0	0	0	3
11	9	0.00178474472	0.108324454	0	0	0	0	0	0	0	0	0	0	3
12	10	0.00212559939	0.118172132	0	0	0	0	0	0	0	0	0	0	3
13	10	0.00231229636	0.12801981	0	0	0	0	0	0	0	0	0	0	3
14	11	0.00263818579	0.137867487	0	0	0	0	0	0	0	0	0	0	3
15	11	0.0030399103	0.147715165	0	0	0	0	0	0	0	0	0	0	3
16	12	0.00367007275	0.157562843	0	0	0	0	0	0	0	0	0	0	3
17	13	0.0040585289	0.16741052	0	0	0	0	0	0	0	0	0	0	3
18	14	0.00464486169	0.177258198	0	0	0	0	0	0	0	0	0	0	3
19	14	0.00504156293	0.187105876	0	0	0	0	0	0	0	0	0	0	3
20	15	0.00553334655	0.196953553	0	0	0	0	0	0	0	0	0	0	3
21	15	0.00643937057	0.206801231	0	0	0	0	0	0	0	0	0	0	3
22	16	0.00722602607	0.216648909	0	0	0	0	0	0	0	0	0	0	3
23	16	0.00833853776	0.226496586	0	0	0	0	0	0	0	0	0	0	3
24	17	0.00926133044	0.236344264	0	0	0	0	0	0	0	0	0	0	3
25	17	0.0101483044	0.246191942	0	0	0	0	0	0	0	0	0	0	3
26	18	0.0116008197	0.25603962	0	0	0	0	0	0	0	0	0	0	3
27	18	0.0128660212	0.265887297	0	0	0	0	0	0	0	0	0	0	3
28	19	0.0145965573	0.275734975	0	0	0	0	0	0	0	0	0	0	3
29	19	0.0156506402	0.285582653	0	0	0	0	0	0	0	0	0	0	3
30	20	0.0168245182	0.29543033	0	0	0	0	0	0	0	0	0	0	3
31	20	0.0187819366	0.305278008	0	0	0	0	0	0	0	0	0	0	3
32	21	0.0207146083	0.315125686	0	0	0	0	0	0	0	0	0	0	3
33	21	0.0221999484	0.324973363	0	0	0	0	0	0	0	0	0	0	3
34	21	0.0238999391	0.334821041	0	0	0	0	0	0	0	0	0	0	3
35	22	0.0257483332	0.344668719	0	0	0	0	0	0	0	0	0	0	3
36	22	0.0276159096	0.354516396	0	0	0	0	0	0	0	0	0	0	3
37	23	0.0295983503	0.364364074	0	0	0	0	0	0	0	0	0	0	3
38	23	0.0316909423	0.374211752	0	0	0	0	0	0	0	0	0	0	3
39	24	0.0337536441	0.384059429	0	0	0	0	0	0	0	0	0	0	3
40	24	0.0357534606	0.393907107	0	0	0	0	0	0	0	0	0	0	3
41	25	0.0370864031	0.403754785	0	0	0	0	0	0	0	0	0	0	3
42	25	0.0378477229	0.413602462	0	0	0	0	0	0	0	0	0	0	3
43	26	0.0385095265	0.42345014	0	0	0	0	0	0	0	0	0	0	3
44	27	0.0397089897	0.433297818	0	0	0	0	0	0	0	0	0	0	3
45	27	0.0410594565	0.443145495	0	0	0	0	0	0	0	0	0	0	3
46	28	0.041769568	0.452993173	0	0	0	0	0	0	0	0	0	0	3
47	28	0.0429007425	0.462840851	0	0	0	0	0	0	0	0	0	0	3
48	29	0.0444192122	0.472688528	0	0	0	0	0	0	0	0	0	0	3
49	29	0.0453567229	0.482536206	0	0	0	0	0	0	0	0	0	0	3
50	30	0.0467856458	0.492383884	0	0	0	0	0	0	0	0	0	0	3
51	30	0.0487524448	0.502231561	0	0	0	0	0	0	0	0	0	0	3
52	31	0.0501046652	0.512079239	0	0	0	0	0	0	0	0	0	0	3
53	31	0.0519741136	0.521926917	0	0	0	0	0	0	0	0	0	0	3
54	32	0.0530117974	0.531774594	0	0	0	0	0	0	0	0	0	0	3
55	32	0.055338191	0.541622272	0	0	0	0	0	0	0	0	0	0	3
56	33	0.0570086188	0.55146995	0	0	0	0	0	0	0	0	0	0	3
57	33	0.0586473566	0.561317627	0	0	0	0	0	0	0	0	0	0	3
58	34	0.0605408202	0.571165305	0	0	0	0	0	0	0	0	0	0	3
59	34	0.0618774866	0.581012983	0	0	0	0	0	0	0	0	0	0	3
60	34	0.0636189029	0.59086066	0	0	0	0	0	0	0	0	0	0	3
61	35	0.0655329373	0.600708338	0	0	0	0	0	0	0	0	0	0	3
62	35	0.0675923994	0.610556016	0	0	0	0	0	0	0	0	0	0	3
63	36	0.0694420883	0.620403693	0	0	0	0	0	0	0	0	0	0	3
64	36	0.0715711541	0.630251371	0	0	0	0	0	0	0	0	0	0	3
65	37	0.073259369	0.640099049	0	0	0	0	0	0	0	0	0	0	3
66	37	0.0749880656	0.649946726	0	0	0	0	0	0	0	0	0	0	3
67	38	0.0761742701	0.659794404	0	0	0	0	0	0	0	0	0	0	3
68	38	0.076947888	0.669642082	0	0	0	0	0	0	0	0	0	0	3
69	39	0.0776100679	0.679489759	0	0	0	0	0	0	0	0	0	0	3
70	40	0.0786025958	0.689337437	0	0	0	0	0	0	0	0	0	0	3
71	40	0.0798426004	0.699185115	0	0	0	0	0	0	0	0	0	0	3
72	41	0.0811600151	0.709032792	0	0	0	0	0	0	0	0	0	0	3
73	41	0.082891793	0.71888047	0	0	0	0	0	0	0	0	0	0	3
74	42	0.0847780425	0.728728148	0	0	0	0	0	0	0	0	0	0	3
75	43	0.0865677144	0.738575825	0	0	0	0	0	0	0	0	0	0	3
76	43	0.0888319613	0.748423503	0	0	0	0	0	0	0	0	0	0	3
77	44	0.0901341795	0.758271181	0	0	0	0	0	0	0	0	0	0	3
78	44	0.0919865739	0.768118859	0	0	0	0	0	0	0	0	0	0	3
79	45	0.0942683116	0.777966536	0	0	0	0	0	0	0	0	0	0	3
80	45	0.0955789031	0.787814214	0	0	0	0	0	0	0	0	0	0	3
81	46	0.0972323116	0.797661892	0	0	0	0	0	0	0	0	0	0	3
82	46	0.0991720743	0.807509569	0	0	0	0	0	0	0	0	0	0	3
83	47	0.100749496	0.817357247	0	0	0	0	0	0	0	0	0	0	3
84	47	0.102468994	0.827204925	0	0	0	0	0	0	0	0	0	0	3
85	48	0.104281159	0.837052602	0	0	0	0	0	0	0	0	0	0	3
86	48	0.106151093	0.84690028	0	0	0	0	0	0	0	0	0	0	3
87	48	0.108099458	0.856747958	0	0	0	0	0	0	0	0	0	0	3
88	49	0.110130438	0.866595635	0	0	0	0	0	0	0	0	0	0	3
