Iteration	CPUTime	PhysTime	Travels
1	2	0.000100925651	0.00984767767
2	3	0.000190052491	0.0196953553
3	4	0.000274930045	0.029543033
4	4	0.000359735968	0.0393907107
5	5	0.000446876366	0.0492383884
6	6	0.000600085754	0.059086066
7	6	0.000790165023	0.0689337437
8	7	0.00100063743	0.0787814214
9	8	0.0012086204	0.0886290991
10	9	0.00143105264	0.0984767767
11	9	0.00178474472	0.108324454
12	10	0.00212559939	0.118172132
13	10	0.00231229636	0.12801981
14	11	0.00263818579	0.137867487
15	11	0.0030399103	0.147715165
16	12	0.00367007275	0.157562843
17	13	0.0040585289	0.16741052
18	14	0.00464486169	0.177258198
19	14	0.00504156293	0.187105876
20	15	0.00553334655	0.196953553
21	15	0.00643937057	0.206801231
22	16	0.00722602607	0.216648909
23	16	0.00833853776	0.226496586
24	17	0.00926133044	0.236344264
25	17	0.0101483044	0.246191942
26	18	0.0116008197	0.25603962
27	18	0.0128660212	0.265887297
28	19	0.0145965573	0.275734975
29	19	0.0156506402	0.285582653
30	20	0.0168245182	0.29543033
31	20	0.0187819366	0.305278008
32	21	0.0207146083	0.315125686
33	21	0.0221999484	0.324973363
34	21	0.0238999391	0.334821041
35	22	0.0257483332	0.344668719
36	22	0.0276159096	0.354516396
37	23	0.0295983503	0.364364074
38	23	0.0316909423	0.374211752
39	24	0.0337536441	0.384059429
40	24	0.0357534606	0.393907107
41	25	0.0370864031	0.403754785
42	25	0.0378477229	0.413602462
43	26	0.0385095265	0.42345014
44	27	0.0397089897	0.433297818
45	27	0.0410594565	0.443145495
46	28	0.041769568	0.452993173
47	28	0.0429007425	0.462840851
48	29	0.0444192122	0.472688528
49	29	0.0453567229	0.482536206
50	30	0.0467856458	0.492383884
51	30	0.0487524448	0.502231561
52	31	0.0501046652	0.512079239
53	31	0.0519741136	0.521926917
54	32	0.0530117974	0.531774594
55	32	0.055338191	0.541622272
56	33	0.0570086188	0.55146995
57	33	0.0586473566	0.561317627
58	34	0.0605408202	0.571165305
59	34	0.0618774866	0.581012983
60	34	0.0636189029	0.59086066
61	35	0.0655329373	0.600708338
62	35	0.0675923994	0.610556016
63	36	0.0694420883	0.620403693
64	36	0.0715711541	0.630251371
65	37	0.073259369	0.640099049
66	37	0.0749880656	0.649946726
67	38	0.0761742701	0.659794404
68	38	0.076947888	0.669642082
69	39	0.0776100679	0.679489759
70	40	0.0786025958	0.689337437
71	40	0.0798426004	0.699185115
72	41	0.0811600151	0.709032792
73	41	0.082891793	0.71888047
74	42	0.0847780425	0.728728148
75	43	0.0865677144	0.738575825
76	43	0.0888319613	0.748423503
77	44	0.0901341795	0.758271181
78	44	0.0919865739	0.768118859
79	45	0.0942683116	0.777966536
80	45	0.0955789031	0.787814214
81	46	0.0972323116	0.797661892
82	46	0.0991720743	0.807509569
83	47	0.100749496	0.817357247
84	47	0.102468994	0.827204925
85	48	0.104281159	0.837052602
86	48	0.106151093	0.84690028
87	48	0.108099458	0.856747958
88	49	0.110130438	0.866595635
89	49	0.1115909	0.876443313
90	50	0.113528299	0.886290991
91	50	0.114972403	0.896138668
92	51	0.116083491	0.905986346
93	51	0.116730956	0.915834024
94	52	0.117919423	0.925681701
95	53	0.119226612	0.935529379
96	53	0.120370226	0.945377057
97	54	0.12193379	0.955224734
98	54	0.123071466	0.965072412
99	55	0.124331337	0.97492009
100	55	0.125961403	0.984767767
101	56	0.127323474	0.994615445
102	57	0.129137602	1.00446312
103	57	0.131199695	1.0143108
104	58	0.13255676	1.02415848
105	58	0.134964264	1.03400616
106	58	0.136306437	1.04385383
107	59	0.138322464	1.05370151
108	59	0.140409056	1.06354919
109	60	0.142762011	1.07339687
110	60	0.144954476	1.08324454
111	60	0.147239978	1.09309222
112	61	0.149342277	1.1029399
113	61	0.15114499	1.11278758
114	62	0.152674524	1.12263525
115	62	0.154151566	1.13248293
116	63	0.155529125	1.14233061
117	64	0.156096543	1.15217829
118	64	0.157159714	1.16202597
119	65	0.158444699	1.17187364
120	65	0.159557635	1.18172132
121	66	0.161210547	1.191569
122	66	0.162790035	1.20141668
123	67	0.164081574	1.21126435
124	68	0.165437509	1.22111203
125	68	0.167333507	1.23095971
126	68	0.168005363	1.24080739
127	69	0.168985572	1.25065506
128	69	0.170583476	1.26050274
129	70	0.17239071	1.27035042
130	70	0.173967506	1.2801981
131	71	0.176238639	1.29004578
132	71	0.177770976	1.29989345
133	72	0.178975264	1.30974113
134	72	0.180672968	1.31958881
135	72	0.182421889	1.32943649
136	73	0.184255613	1.33928416
137	73	0.186296625	1.34913184
138	74	0.188294684	1.35897952
139	74	0.190450369	1.3688272
140	75	0.192338521	1.37867487
141	75	0.193893208	1.38852255
142	76	0.194914004	1.39837023
143	76	0.19555526	1.40821791
144	77	0.196700424	1.41806558
145	77	0.198116574	1.42791326
146	78	0.199711156	1.43776094
147	79	0.200981333	1.44760862
148	79	0.202551721	1.4574563
149	80	0.203924583	1.46730397
150	80	0.205844445	1.47715165
151	81	0.207487832	1.48699933
152	81	0.209062081	1.49684701
153	82	0.2108863	1.50669468
154	82	0.213098794	1.51654236
155	82	0.215006301	1.52639004
156	83	0.216794896	1.53623772
157	83	0.218844353	1.54608539
158	84	0.22068996	1.55593307
159	84	0.222686611	1.56578075
160	84	0.224756465	1.57562843
161	85	0.226792344	1.58547611
162	85	0.228963647	1.59532378
163	86	0.230515935	1.60517146
164	86	0.232265171	1.61501914
165	87	0.233755881	1.62486682
166	87	0.234405879	1.63471449
167	88	0.235082042	1.64456217
168	89	0.236369444	1.65440985
169	89	0.237685422	1.66425753
170	90	0.239176766	1.6741052
171	90	0.240842796	1.68395288
172	91	0.242482742	1.69380056
173	91	0.242784324	1.70364824
174	92	0.243298737	1.71349592
175	93	0.244336412	1.72334359
176	93	0.245002528	1.73319127
177	94	0.246033199	1.74303895
178	94	0.246787587	1.75288663
179	94	0.247378767	1.7627343
180	95	0.248071817	1.77258198
181	95	0.248871576	1.78242966
182	96	0.249939527	1.79227734
183	96	0.250839985	1.80212501
184	97	0.252129605	1.81197269
185	97	0.253420905	1.82182037
186	98	0.255043747	1.83166805
187	98	0.256744839	1.84151572
188	98	0.258306107	1.8513634
189	99	0.260083359	1.86121108
190	99	0.261944152	1.87105876
191	100	0.264106377	1.88090644
192	100	0.266034055	1.89075411
193	101	0.268065103	1.90060179
194	101	0.270004072	1.91044947
195	102	0.271589974	1.92029715
196	102	0.27312765	1.93014482
197	103	0.273740251	1.9399925
198	103	0.274447791	1.94984018
199	104	0.275743488	1.95968786
200	105	0.277125986	1.96953553
201	106	0.278805349	1.97938321
202	106	0.280409616	1.98923089
203	107	0.282146456	1.99907857
204	107	0.284375336	2.00892625
205	108	0.285761847	2.01877392
206	108	0.287508693	2.0286216
207	109	0.28868872	2.03846928
208	109	0.290612836	2.04831696
209	110	0.29259993	2.05816463
210	110	0.294128382	2.06801231
211	111	0.296610664	2.07785999
212	111	0.298575262	2.08770767
213	111	0.300430422	2.09755534
214	112	0.302323808	2.10740302
215	112	0.304315589	2.1172507
216	113	0.306364023	2.12709838
217	113	0.307742338	2.13694606
218	114	0.30925587	2.14679373
219	114	0.310701529	2.15664141
220	115	0.312115254	2.16648909
221	115	0.312681098	2.17633677
222	116	0.313638749	2.18618444
223	116	0.314684011	2.19603212
224	117	0.316154842	2.2058798
225	118	0.317631853	2.21572748
226	118	0.319339988	2.22557515
227	119	0.321125283	2.23542283
228	119	0.322843885	2.24527051
229	120	0.324598094	2.25511819
230	120	0.326259839	2.26496586
231	121	0.328101459	2.27481354
232	121	0.329997951	2.28466122
233	122	0.331719917	2.2945089
234	122	0.333647394	2.30435658
235	122	0.33569923	2.31420425
236	123	0.337333676	2.32405193
237	123	0.339171968	2.33389961
238	124	0.341099465	2.34374729
239	124	0.343154484	2.35359496
240	124	0.345127136	2.36344264
241	125	0.347232969	2.37329032
242	125	0.34908229	2.383138
243	126	0.350496052	2.39298567
244	127	0.35174569	2.40283335
245	127	0.352412796	2.41268103
246	128	0.353537973	2.42252871
247	128	0.354839905	2.43237639
248	129	0.356016424	2.44222406
249	130	0.357624603	2.45207174
250	130	0.358962924	2.46191942
251	131	0.36067896	2.4717671
252	131	0.362591749	2.48161477
253	132	0.364434991	2.49146245
254	132	0.366142474	2.50131013
255	133	0.367477393	2.51115781
256	133	0.369384535	2.52100548
257	134	0.371611449	2.53085316
258	134	0.373438257	2.54070084
259	134	0.375048716	2.55054852
260	135	0.376703442	2.5603962
261	135	0.378504744	2.57024387
262	136	0.38042552	2.58009155
263	136	0.382494588	2.58993923
264	137	0.384468653	2.59978691
265	137	0.386607297	2.60963458
266	137	0.388570821	2.61948226
267	138	0.390061639	2.62932994
268	139	0.391368882	2.63917762
269	139	0.392085213	2.64902529
270	140	0.393124081	2.65887297
271	140	0.394517451	2.66872065
272	141	0.395715121	2.67856833
273	141	0.397303698	2.688416
274	142	0.399112368	2.69826368
275	143	0.400806165	2.70811136
276	143	0.40278511	2.71795904
277	144	0.404094952	2.72780672
278	144	0.405977496	2.73765439
279	144	0.408402247	2.74750207
280	145	0.410069803	2.75734975
281	145	0.412055661	2.76719743
282	146	0.414141396	2.7770451
283	146	0.415302541	2.78689278
284	147	0.417022737	2.79674046
285	147	0.418924413	2.80658814
286	147	0.420907758	2.81643581
287	148	0.422886153	2.82628349
288	148	0.425129106	2.83613117
289	149	0.426729559	2.84597885
290	149	0.428021472	2.85582653
291	150	0.429633791	2.8656742
292	150	0.430416824	2.87552188
293	151	0.431055607	2.88536956
294	151	0.432169143	2.89521724
295	152	0.43345101	2.90506491
296	153	0.434754587	2.91491259
297	153	0.436062306	2.92476027
298	154	0.43740811	2.93460795
299	154	0.43869909	2.94445562
300	155	0.440730725	2.9543033
301	156	0.442134199	2.96415098
302	156	0.443877029	2.97399866
303	157	0.445460755	2.98384633
304	157	0.447712261	2.99369401
305	158	0.449292851	3.00354169
306	158	0.451481191	3.01338937
307	158	0.452545295	3.02323705
308	159	0.454450422	3.03308472
309	159	0.45623117	3.0429324
310	160	0.458154174	3.05278008
311	160	0.460145458	3.06262776
312	160	0.462165698	3.07247543
313	161	0.464372883	3.08232311
314	162	0.465541257	3.09217079
315	162	0.466728286	3.10201847
316	163	0.468286617	3.11186614
317	163	0.469345783	3.12171382
318	164	0.47005659	3.1315615
319	164	0.47091587	3.14140918
320	165	0.472143024	3.15125686
321	165	0.47335965	3.16110453
322	166	0.474672657	3.17095221
323	167	0.475827794	3.18079989
