Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0.000100925651	0.00984767767	-0.00593358728	-0.00593358728	-0.00593358728	-0.00593358728	0	0	0	0	0	0	3
2	3	0.000190052491	0.0196953553	-0.00672833661	-0.00630629219	-0.00672833661	-0.00593358728	0.000372704911	0	0	0	0	0	3
3	4	0.000274930045	0.029543033	-0.00700787164	-0.00652288673	-0.00700787164	-0.00593358728	0.000589299458	0	0	0	0	0	3
4	4	0.000359735968	0.0393907107	-0.00697920241	-0.00663046083	-0.00700787164	-0.00593358728	0.000696873556	0	0	0	0	0	3
5	5	0.000446876366	0.0492383884	-0.00680393383	-0.00666428788	-0.00700787164	-0.00593358728	0.000730700599	0	0	0	0	0	3
6	6	0.000600085754	0.059086066	-0.00664287784	-0.00665882163	-0.00700787164	-0.00593358728	0.000730700599	0	0	0	0	0	3
7	6	0.000790165023	0.0689337437	-0.00680878928	-0.00669489731	-0.00700787164	-0.00593358728	0.000761310032	0	0	0	0	0	3
8	7	0.00100063743	0.0787814214	-0.00712748881	-0.00678588788	-0.00712748881	-0.00593358728	0.000852300607	0	0	0	0	0	3
9	8	0.0012086204	0.0886290991	-0.00579673446	-0.00661567144	-0.00712748881	-0.00579673446	0.000852300607	0	0	0	0	0	3
10	9	0.00143105264	0.0984767767	-0.00475917388	-0.00632711119	-0.00712748881	-0.00475917388	0.000852300607	0	0	0	0	0	3
11	9	0.00178474472	0.108324454	-0.00355319747	-0.00577739038	-0.00712748881	-0.00355319747	0.00100849751	0	0	0	0	0	3
12	10	0.00212559939	0.118172132	-0.00266167869	-0.00527776431	-0.00712748881	-0.00266167869	0.00150812357	0	0	0	0	0	3
13	10	0.00231229636	0.12801981	-0.00304738755	-0.00509768161	-0.00712748881	-0.00266167869	0.00168820628	0	0	0	0	0	3
14	11	0.00263818579	0.137867487	-0.00357555404	-0.00490965645	-0.00712748881	-0.00266167869	0.00187623143	0	0	0	0	0	3
15	11	0.0030399103	0.147715165	-0.00379982428	-0.004762992	-0.00712748881	-0.00266167869	0.00202289589	0	0	0	0	0	3
16	12	0.00367007275	0.157562843	-0.00403570007	-0.0046381138	-0.00712748881	-0.00266167869	0.00214777408	0	0	0	0	0	3
