Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.024630961	0	0	0	0	0	0	0	0	0	0	3
2	5	0	0.0492619221	0	0	0	0	0	0	0	0	0	0	3
3	5	0	0.0738928831	0	0	0	0	0	0	0	0	0	0	3
4	6	0	0.0985238441	0	0	0	0	0	0	0	0	0	0	3
5	6	0	0.123154805	0	0	0	0	0	0	0	0	0	0	3
6	7	0	0.147785766	0	0	0	0	0	0	0	0	0	0	3
7	7	0	0.172416727	0	0	0	0	0	0	0	0	0	0	3
8	8	0	0.197047688	0	0	0	0	0	0	0	0	0	0	3
9	8	0	0.221678649	0	0	0	0	0	0	0	0	0	0	3
10	9	0	0.24630961	0	0	0	0	0	0	0	0	0	0	3
11	9	0	0.270940571	0	0	0	0	0	0	0	0	0	0	3
12	10	0	0.295571532	0	0	0	0	0	0	0	0	0	0	3
13	10	0	0.320202493	0	0	0	0	0	0	0	0	0	0	3
14	11	0	0.344833455	0	0	0	0	0	0	0	0	0	0	3
15	11	0	0.369464416	0	0	0	0	0	0	0	0	0	0	3
16	12	0	0.394095377	0	0	0	0	0	0	0	0	0	0	3
17	12	0	0.418726338	0	0	0	0	0	0	0	0	0	0	3
18	12	0	0.443357299	0	0	0	0	0	0	0	0	0	0	3
19	13	0	0.46798826	0	0	0	0	0	0	0	0	0	0	3
20	13	0	0.492619221	0	0	0	0	0	0	0	0	0	0	3
21	14	0	0.517250182	0	0	0	0	0	0	0	0	0	0	3
22	14	0	0.541881143	0	0	0	0	0	0	0	0	0	0	3
23	15	0	0.566512104	0	0	0	0	0	0	0	0	0	0	3
24	15	0	0.591143065	0	0	0	0	0	0	0	0	0	0	3
25	15	0	0.615774026	0	0	0	0	0	0	0	0	0	0	3
26	16	0	0.640404987	0	0	0	0	0	0	0	0	0	0	3
27	16	0	0.665035948	0	0	0	0	0	0	0	0	0	0	3
28	17	0	0.689666909	0	0	0	0	0	0	0	0	0	0	3
29	17	0	0.71429787	0	0	0	0	0	0	0	0	0	0	3
30	17	0	0.738928831	0	0	0	0	0	0	0	0	0	0	3
31	18	0	0.763559792	0	0	0	0	0	0	0	0	0	0	3
32	18	0	0.788190753	0	0	0	0	0	0	0	0	0	0	3
33	19	0	0.812821714	0	0	0	0	0	0	0	0	0	0	3
34	19	0	0.837452675	0	0	0	0	0	0	0	0	0	0	3
35	20	0	0.862083636	0	0	0	0	0	0	0	0	0	0	3
36	20	0	0.886714597	0	0	0	0	0	0	0	0	0	0	3
37	20	0	0.911345558	0	0	0	0	0	0	0	0	0	0	3
38	21	0	0.935976519	0	0	0	0	0	0	0	0	0	0	3
39	21	0	0.96060748	0	0	0	0	0	0	0	0	0	0	3
40	22	0	0.985238441	0	0	0	0	0	0	0	0	0	0	3
41	22	0	1.0098694	0	0	0	0	0	1e-08	0	100	0	0	3
42	22	0	1.03450036	0	0	0	0	0	1e-08	0	100	0	0	3
43	23	0	1.05913132	0	0	0	0	0	1e-08	0	100	0	0	3
44	23	0	1.08376229	0	0	0	0	0	1e-08	0	100	0	0	3
45	24	0	1.10839325	0	0	0	0	0	1e-08	0	100	0	0	3
46	24	0	1.13302421	0	0	0	0	0	1e-08	0	100	0	0	3
47	24	0	1.15765517	0	0	0	0	0	1e-08	0	100	0	0	3
48	25	0	1.18228613	0	0	0	0	0	1e-08	0	100	0	0	3
49	25	0	1.20691709	0	0	0	0	0	1e-08	0	100	0	0	3
50	26	0	1.23154805	0	0	0	0	0	1e-08	0	100	0	0	3
51	26	0	1.25617901	0	0	0	0	0	1e-08	0	100	0	0	3
52	26	0	1.28080997	0	0	0	0	0	1e-08	0	100	0	0	3
53	27	0	1.30544093	0	0	0	0	0	1e-08	0	100	0	0	3
54	27	0	1.3300719	0	0	0	0	0	1e-08	0	100	0	0	3
55	28	0	1.35470286	0	0	0	0	0	1e-08	0	100	0	0	3
56	28	0	1.37933382	0	0	0	0	0	1e-08	0	100	0	0	3
57	28	0	1.40396478	0	0	0	0	0	1e-08	0	100	0	0	3
58	29	0	1.42859574	0	0	0	0	0	1e-08	0	100	0	0	3
59	29	0	1.4532267	0	0	0	0	0	1e-08	0	100	0	0	3
60	30	0	1.47785766	0	0	0	0	0	1e-08	0	100	0	0	3
61	30	0	1.50248862	0	0	0	0	0	1e-08	0	100	0	0	3
62	31	0	1.52711958	0	0	0	0	0	1e-08	0	100	0	0	3
63	31	0	1.55175055	0	0	0	0	0	1e-08	0	100	0	0	3
64	31	0	1.57638151	0	0	0	0	0	1e-08	0	100	0	0	3
65	32	0	1.60101247	0	0	0	0	0	1e-08	0	100	0	0	3
66	32	0	1.62564343	0	0	0	0	0	1e-08	0	100	0	0	3
67	33	0	1.65027439	0	0	0	0	0	1e-08	0	100	0	0	3
68	33	0	1.67490535	0	0	0	0	0	1e-08	0	100	0	0	3
69	33	0	1.69953631	0	0	0	0	0	1e-08	0	100	0	0	3
70	34	0	1.72416727	0	0	0	0	0	1e-08	0	100	0	0	3
