Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.024630961	101345.314	101345.314	101345.314	101345.314	0	0	0	0	0	0	3
2	5	0	0.0492619221	101307.964	101326.639	101307.964	101345.314	18.6747221	0	0	0	0	0	3
3	5	0	0.0738928831	101302.429	101318.569	101302.429	101345.314	26.7446667	0	0	0	0	0	3
4	6	0	0.0985238441	101264.247	101304.989	101264.247	101345.314	40.325252	0	0	0	0	0	3
5	6	0	0.123154805	101330.077	101310.006	101264.247	101345.314	40.325252	0	0	0	0	0	3
6	7	0	0.147785766	101329.813	101313.307	101264.247	101345.314	40.325252	0	0	0	0	0	3
7	7	0	0.172416727	101332.978	101316.118	101264.247	101345.314	40.325252	0	0	0	0	0	3
8	8	0	0.197047688	101338.691	101318.939	101264.247	101345.314	40.325252	0	0	0	0	0	3
9	8	0	0.221678649	101345.366	101321.876	101264.247	101345.366	40.325252	0	0	0	0	0	3
10	9	0	0.24630961	101348.524	101324.541	101264.247	101348.524	40.325252	0	0	0	0	0	3
11	9	0	0.270940571	101348.014	101326.674	101264.247	101348.524	40.325252	0	0	0	0	0	3
12	10	0	0.295571532	101349.475	101328.574	101264.247	101349.475	40.325252	0	0	0	0	0	3
13	10	0	0.320202493	101354.775	101330.59	101264.247	101354.775	40.325252	0	0	0	0	0	3
14	11	0	0.344833455	101360.338	101332.715	101264.247	101360.338	40.325252	0	0	0	0	0	3
15	11	0	0.369464416	101364.223	101334.815	101264.247	101364.223	40.325252	0	0	0	0	0	3
16	12	0	0.394095377	101365.328	101336.722	101264.247	101365.328	40.325252	0	0	0	0	0	3
17	12	0	0.418726338	101364.569	101338.36	101264.247	101365.328	40.325252	0	0	0	0	0	3
18	12	0	0.443357299	101365.77	101339.883	101264.247	101365.77	40.325252	0	0	0	0	0	3
19	13	0	0.46798826	101365.945	101341.255	101264.247	101365.945	40.325252	0	0	0	0	0	3
20	13	0	0.492619221	101366.543	101342.519	101264.247	101366.543	40.325252	0	0	0	0	0	3
21	14	0	0.517250182	101366.02	101343.638	101264.247	101366.543	40.325252	0	0	0	0	0	3
22	14	0	0.541881143	101365.59	101344.604	101264.247	101366.543	39.6152179	0	0	0	0	0	3
