Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.024630961	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
2	5	0	0.0492619221	293.2	293.2	293.2	293.2	4.00757472e-09	0	0	0	0	0	3
3	5	0	0.0738928831	293.2	293.2	293.2	293.2	8.50297965e-09	0	0	0	0	0	3
4	6	0	0.0985238441	293.2	293.2	293.2	293.2	1.28625288e-08	0	0	0	0	0	3
5	6	0	0.123154805	293.2	293.2	293.2	293.2	1.77353172e-08	0	0	0	0	0	3
6	7	0	0.147785766	293.2	293.2	293.2	293.2	2.6059638e-08	0	0	0	0	0	3
7	7	0	0.172416727	293.2	293.2	293.2	293.2	4.28887006e-08	0	0	0	0	0	3
8	8	0	0.197047688	293.2	293.2	293.2	293.2	6.86501949e-08	0	0	0	0	0	3
9	8	0	0.221678649	293.2	293.2	293.2	293.2	1.02207593e-07	0	0	0	0	0	3
10	9	0	0.24630961	293.200001	293.2	293.2	293.200001	1.42280385e-07	0	0	0	0	0	3
11	9	0	0.270940571	293.200001	293.2	293.2	293.200001	1.93557469e-07	0	0	0	0	0	3
12	10	0	0.295571532	293.200001	293.2	293.2	293.200001	2.27972009e-07	0	0	0	0	0	3
13	10	0	0.320202493	293.2	293.2	293.2	293.200001	2.27972009e-07	0	0	0	0	0	3
14	11	0	0.344833455	293.199999	293.2	293.199999	293.200001	2.27972009e-07	0	0	0	0	0	3
15	11	0	0.369464416	293.199998	293.2	293.199998	293.200001	2.970379e-07	0	0	0	0	0	3
16	12	0	0.394095377	293.199998	293.2	293.199998	293.200001	4.14561839e-07	0	0	0	0	0	3
17	12	0	0.418726338	293.199999	293.2	293.199998	293.200001	4.89153479e-07	0	0	0	0	0	3
18	12	0	0.443357299	293.199999	293.2	293.199998	293.200001	5.51862968e-07	0	0	0	0	0	3
19	13	0	0.46798826	293.199999	293.2	293.199998	293.200001	5.92742367e-07	0	0	0	0	0	3
20	13	0	0.492619221	293.199999	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
21	14	0	0.517250182	293.2	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
22	14	0	0.541881143	293.2	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
23	15	0	0.566512104	293.2	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
24	15	0	0.591143065	293.200001	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
25	15	0	0.615774026	293.200001	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
26	16	0	0.640404987	293.200001	293.2	293.199998	293.200001	6.19932678e-07	0	0	0	0	0	3
27	16	0	0.665035948	293.200002	293.2	293.199998	293.200002	6.19932678e-07	0	0	0	0	0	3
28	17	0	0.689666909	293.200002	293.2	293.199998	293.200002	6.19932678e-07	0	0	0	0	0	3
29	17	0	0.71429787	293.200003	293.2	293.199998	293.200003	6.19932678e-07	0	0	0	0	0	3
30	17	0	0.738928831	293.200004	293.2	293.199998	293.200004	6.19932678e-07	0	0	0	0	0	3
31	18	0	0.763559792	293.200004	293.2	293.199998	293.200004	7.74540695e-07	0	0	0	0	0	3
32	18	0	0.788190753	293.200005	293.200001	293.199998	293.200005	9.86298119e-07	0	0	0	0	0	3
33	19	0	0.812821714	293.200006	293.200001	293.199998	293.200006	1.25273675e-06	0	0	0	0	0	3
34	19	0	0.837452675	293.200007	293.200001	293.199998	293.200007	1.61595614e-06	0	0	0	0	0	3
35	20	0	0.862083636	293.200008	293.200002	293.199998	293.200008	2.08441122e-06	0	0	0	0	0	3
36	20	0	0.886714597	293.20001	293.200002	293.199998	293.20001	2.65668206e-06	0	0	0	0	0	3
