Iteration	CPUTime	PhysTime	Travels
1	3	0.00019322221	0.00984767767
2	3	0.000380596769	0.0196953553
3	3	0.000571449991	0.029543033
4	4	0.00076616844	0.0393907107
5	4	0.000968963276	0.0492383884
6	5	0.00131808996	0.059086066
7	5	0.00170667909	0.0689337437
8	6	0.00208942805	0.0787814214
9	6	0.00246700665	0.0886290991
10	6	0.00285561827	0.0984767767
11	7	0.00348539229	0.108324454
12	7	0.00416906263	0.118172132
13	7	0.00485602559	0.12801981
14	8	0.00551890491	0.137867487
15	8	0.00615692175	0.147715165
16	9	0.00709733485	0.157562843
17	9	0.00800229173	0.16741052
18	10	0.00897053477	0.177258198
19	10	0.00989490948	0.187105876
20	11	0.0106114603	0.196953553
21	11	0.0117909495	0.206801231
22	12	0.0127177908	0.216648909
23	12	0.0138600273	0.226496586
24	13	0.0149186673	0.236344264
25	13	0.015900547	0.246191942
26	14	0.0176774878	0.25603962
27	15	0.0182764837	0.265887297
28	15	0.0189750303	0.275734975
29	16	0.0199567878	0.285582653
30	16	0.0213879052	0.29543033
31	17	0.0227496075	0.305278008
32	17	0.0247030351	0.315125686
33	18	0.0269240731	0.324973363
34	18	0.0284308708	0.334821041
35	19	0.0307428609	0.344668719
36	19	0.0328027973	0.354516396
37	20	0.0350024639	0.364364074
38	20	0.0373997285	0.374211752
39	21	0.0397379433	0.384059429
40	21	0.0417591339	0.393907107
41	21	0.0445205612	0.403754785
42	22	0.0470539997	0.413602462
43	22	0.0494011457	0.42345014
44	23	0.0525113232	0.433297818
45	23	0.0553338412	0.443145495
46	23	0.0581785113	0.452993173
47	24	0.0609373496	0.462840851
48	24	0.0638054619	0.472688528
49	25	0.066208871	0.482536206
50	25	0.0681340565	0.492383884
51	26	0.0698734821	0.502231561
52	26	0.0707348491	0.512079239
53	27	0.0716440907	0.521926917
54	28	0.0735262263	0.531774594
55	28	0.0754504566	0.541622272
56	29	0.0776748393	0.55146995
57	29	0.0793398044	0.561317627
58	30	0.0812333182	0.571165305
59	30	0.0841171147	0.581012983
60	31	0.085635645	0.59086066
61	31	0.0877790148	0.600708338
62	32	0.0905874038	0.610556016
63	32	0.0932021056	0.620403693
64	33	0.0954578203	0.630251371
65	33	0.0980023133	0.640099049
66	33	0.100693908	0.649946726
67	34	0.102884199	0.659794404
68	34	0.105255243	0.669642082
69	34	0.107890554	0.679489759
70	35	0.110777893	0.689337437
71	35	0.11338448	0.699185115
72	36	0.116195548	0.709032792
73	36	0.118856973	0.71888047
74	37	0.120794519	0.728728148
75	38	0.122171532	0.738575825
76	38	0.123025204	0.748423503
77	39	0.12417531	0.758271181
78	39	0.126055065	0.768118859
79	40	0.127315179	0.777966536
80	40	0.129069511	0.787814214
81	41	0.131497803	0.797661892
82	42	0.132778406	0.807509569
83	42	0.134224636	0.817357247
84	42	0.136957767	0.827204925
85	43	0.138829179	0.837052602
86	43	0.141451474	0.84690028
87	44	0.143418969	0.856747958
88	44	0.146195981	0.866595635
89	45	0.148172678	0.876443313
90	45	0.150506191	0.886290991
91	45	0.153214303	0.896138668
92	46	0.155204028	0.905986346
93	46	0.157485753	0.915834024
94	47	0.160152923	0.925681701
95	47	0.163032201	0.935529379
96	48	0.165721048	0.945377057
97	48	0.16830073	0.955224734
98	49	0.169993933	0.965072412
99	49	0.172183414	0.97492009
100	50	0.174081704	0.984767767
101	51	0.175057252	0.994615445
102	51	0.175892311	1.00446312
103	52	0.177402566	1.0143108
104	52	0.179159994	1.02415848
105	53	0.181099575	1.03400616
106	54	0.183498608	1.04385383
107	54	0.185949981	1.05370151
108	55	0.188022137	1.06354919
109	55	0.190417793	1.07339687
110	56	0.192591432	1.08324454
111	56	0.194894352	1.09309222
112	57	0.197778485	1.1029399
113	57	0.200750216	1.11278758
114	57	0.203041603	1.12263525
115	58	0.205081565	1.13248293
116	58	0.207110793	1.14233061
117	59	0.209337991	1.15217829
118	59	0.211935413	1.16202597
119	60	0.21458211	1.17187364
120	60	0.217281397	1.18172132
121	60	0.220230227	1.191569
122	61	0.222908991	1.20141668
123	62	0.224822851	1.21126435
124	62	0.226401367	1.22111203
125	63	0.227466443	1.23095971
