Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0.00019322221	0.00984767767	0	0	0	0	0	0	0	0	0	0	3
2	3	0.000380596769	0.0196953553	0	0	0	0	0	0	0	0	0	0	3
3	3	0.000571449991	0.029543033	0	0	0	0	0	0	0	0	0	0	3
4	4	0.00076616844	0.0393907107	0	0	0	0	0	0	0	0	0	0	3
5	4	0.000968963276	0.0492383884	0	0	0	0	0	0	0	0	0	0	3
6	5	0.00131808996	0.059086066	0	0	0	0	0	0	0	0	0	0	3
7	5	0.00170667909	0.0689337437	0	0	0	0	0	0	0	0	0	0	3
8	6	0.00208942805	0.0787814214	0	0	0	0	0	0	0	0	0	0	3
9	6	0.00246700665	0.0886290991	0	0	0	0	0	0	0	0	0	0	3
10	6	0.00285561827	0.0984767767	0	0	0	0	0	0	0	0	0	0	3
11	7	0.00348539229	0.108324454	0	0	0	0	0	0	0	0	0	0	3
12	7	0.00416906263	0.118172132	0	0	0	0	0	0	0	0	0	0	3
13	7	0.00485602559	0.12801981	0	0	0	0	0	0	0	0	0	0	3
14	8	0.00551890491	0.137867487	0	0	0	0	0	0	0	0	0	0	3
15	8	0.00615692175	0.147715165	0	0	0	0	0	0	0	0	0	0	3
16	9	0.00709733485	0.157562843	0	0	0	0	0	0	0	0	0	0	3
17	9	0.00800229173	0.16741052	0	0	0	0	0	0	0	0	0	0	3
18	10	0.00897053477	0.177258198	0	0	0	0	0	0	0	0	0	0	3
19	10	0.00989490948	0.187105876	0	0	0	0	0	0	0	0	0	0	3
20	11	0.0106114603	0.196953553	0	0	0	0	0	0	0	0	0	0	3
21	11	0.0117909495	0.206801231	0	0	0	0	0	0	0	0	0	0	3
22	12	0.0127177908	0.216648909	0	0	0	0	0	0	0	0	0	0	3
23	12	0.0138600273	0.226496586	0	0	0	0	0	0	0	0	0	0	3
24	13	0.0149186673	0.236344264	0	0	0	0	0	0	0	0	0	0	3
25	13	0.015900547	0.246191942	0	0	0	0	0	0	0	0	0	0	3
26	14	0.0176774878	0.25603962	0	0	0	0	0	0	0	0	0	0	3
27	15	0.0182764837	0.265887297	0	0	0	0	0	0	0	0	0	0	3
28	15	0.0189750303	0.275734975	0	0	0	0	0	0	0	0	0	0	3
29	16	0.0199567878	0.285582653	0	0	0	0	0	0	0	0	0	0	3
30	16	0.0213879052	0.29543033	0	0	0	0	0	0	0	0	0	0	3
31	17	0.0227496075	0.305278008	0	0	0	0	0	0	0	0	0	0	3
32	17	0.0247030351	0.315125686	0	0	0	0	0	0	0	0	0	0	3
33	18	0.0269240731	0.324973363	0	0	0	0	0	0	0	0	0	0	3
34	18	0.0284308708	0.334821041	0	0	0	0	0	0	0	0	0	0	3
35	19	0.0307428609	0.344668719	0	0	0	0	0	0	0	0	0	0	3
36	19	0.0328027973	0.354516396	0	0	0	0	0	0	0	0	0	0	3
37	20	0.0350024639	0.364364074	0	0	0	0	0	0	0	0	0	0	3
38	20	0.0373997285	0.374211752	0	0	0	0	0	0	0	0	0	0	3
39	21	0.0397379433	0.384059429	0	0	0	0	0	0	0	0	0	0	3
40	21	0.0417591339	0.393907107	0	0	0	0	0	0	0	0	0	0	3
41	21	0.0445205612	0.403754785	0	0	0	0	0	0	0	0	0	0	3
42	22	0.0470539997	0.413602462	0	0	0	0	0	0	0	0	0	0	3
43	22	0.0494011457	0.42345014	0	0	0	0	0	0	0	0	0	0	3
44	23	0.0525113232	0.433297818	0	0	0	0	0	0	0	0	0	0	3
45	23	0.0553338412	0.443145495	0	0	0	0	0	0	0	0	0	0	3
46	23	0.0581785113	0.452993173	0	0	0	0	0	0	0	0	0	0	3
47	24	0.0609373496	0.462840851	0	0	0	0	0	0	0	0	0	0	3
48	24	0.0638054619	0.472688528	0	0	0	0	0	0	0	0	0	0	3
49	25	0.066208871	0.482536206	0	0	0	0	0	0	0	0	0	0	3
50	25	0.0681340565	0.492383884	0	0	0	0	0	0	0	0	0	0	3
51	26	0.0698734821	0.502231561	0	0	0	0	0	0	0	0	0	0	3
52	26	0.0707348491	0.512079239	0	0	0	0	0	0	0	0	0	0	3
53	27	0.0716440907	0.521926917	0	0	0	0	0	0	0	0	0	0	3
54	28	0.0735262263	0.531774594	0	0	0	0	0	0	0	0	0	0	3
55	28	0.0754504566	0.541622272	0	0	0	0	0	0	0	0	0	0	3
56	29	0.0776748393	0.55146995	0	0	0	0	0	0	0	0	0	0	3
57	29	0.0793398044	0.561317627	0	0	0	0	0	0	0	0	0	0	3
58	30	0.0812333182	0.571165305	0	0	0	0	0	0	0	0	0	0	3
59	30	0.0841171147	0.581012983	0	0	0	0	0	0	0	0	0	0	3
60	31	0.085635645	0.59086066	0	0	0	0	0	0	0	0	0	0	3
61	31	0.0877790148	0.600708338	0	0	0	0	0	0	0	0	0	0	3
62	32	0.0905874038	0.610556016	0	0	0	0	0	0	0	0	0	0	3
63	32	0.0932021056	0.620403693	0	0	0	0	0	0	0	0	0	0	3
64	33	0.0954578203	0.630251371	0	0	0	0	0	0	0	0	0	0	3
