Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0.000809382341	0.00984767767	-0.00122132332	-0.00122132332	-0.00122132332	-0.00122132332	0	0	0	0	0	0	3
2	4	0.00161689853	0.0196953553	-0.00121508115	-0.00121820583	-0.00122132332	-0.00121508115	3.11748271e-06	0	0	0	0	0	3
3	4	0.00242978434	0.029543033	-0.00120597503	-0.00121411401	-0.00122132332	-0.00120597503	7.20930699e-06	0	0	0	0	0	3
4	5	0.00326687598	0.0393907107	-0.00118874386	-0.00120761326	-0.00122132332	-0.00118874386	1.37100567e-05	0	0	0	0	0	3
5	5	0.00414998777	0.0492383884	-0.00118367053	-0.00120251828	-0.00122132332	-0.00118367053	1.88050371e-05	0	0	0	0	0	3
6	6	0.00566451773	0.059086066	-0.00116775097	-0.0011932225	-0.00122132332	-0.00116775097	2.8100821e-05	0	0	0	0	0	3
7	7	0.00736134355	0.0689337437	-0.00115034061	-0.00118333801	-0.00122132332	-0.00115034061	3.79853054e-05	0	0	0	0	0	3
8	7	0.00914497353	0.0787814214	-0.00112287187	-0.00117154473	-0.00122132332	-0.00112287187	4.97785845e-05	0	0	0	0	0	3
9	8	0.0109816008	0.0886290991	-0.00109727621	-0.00115912363	-0.00122132332	-0.00109727621	6.21996868e-05	0	0	0	0	0	3
10	8	0.0128004578	0.0984767767	-0.00105251415	-0.00114397516	-0.00122132332	-0.00105251415	7.73481607e-05	0	0	0	0	0	3
11	9	0.0155811051	0.108324454	-0.00102639363	-0.00112299123	-0.00122132332	-0.00102639363	9.83320877e-05	0	0	0	0	0	3
12	10	0.0184691227	0.118172132	-0.000989007733	-0.00110204022	-0.00122132332	-0.000989007733	0.000119283093	0	0	0	0	0	3
13	10	0.0212707132	0.12801981	-0.000949613921	-0.00108196398	-0.00122132332	-0.000949613921	0.000139359339	0	0	0	0	0	3
14	11	0.0230205547	0.137867487	-0.000966724669	-0.00107320439	-0.00122132332	-0.000949613921	0.000148118925	0	0	0	0	0	3
15	11	0.0250960085	0.147715165	-0.000897738878	-0.0010586933	-0.00122132332	-0.000897738878	0.000162630021	0	0	0	0	0	3
16	12	0.0271914969	0.157562843	-0.000844593647	-0.0010421939	-0.00122132332	-0.000844593647	0.000179129419	0	0	0	0	0	3
17	12	0.0291588964	0.16741052	-0.000809505048	-0.00102649399	-0.00122132332	-0.000809505048	0.000194829324	0	0	0	0	0	3
18	13	0.0312838937	0.177258198	-0.000798313848	-0.00101099457	-0.00122132332	-0.000798313848	0.000210328743	0	0	0	0	0	3
19	13	0.0342460077	0.187105876	-0.000827912235	-0.000995158836	-0.00122132332	-0.000798313848	0.00022616448	0	0	0	0	0	3
20	14	0.0379163134	0.196953553	-0.000821772821	-0.00097837504	-0.00122132332	-0.000798313848	0.000242948276	0	0	0	0	0	3
21	15	0.0436907648	0.206801231	-0.000784085077	-0.000952696434	-0.00122132332	-0.000784085077	0.000268626883	0	0	0	0	0	3
22	15	0.0491854995	0.216648909	-0.000813588124	-0.000937156015	-0.00122132332	-0.000784085077	0.000284167301	0	0	0	0	0	3
23	16	0.0554816481	0.226496586	-0.000757150315	-0.000916728672	-0.00122132332	-0.000757150315	0.000304594644	0	0	0	0	0	3
24	17	0.0615003582	0.236344264	-0.000755330879	-0.000900933536	-0.00122132332	-0.000755330879	0.00032038978	0	0	0	0	0	3
