Iteration	CPUTime	PhysTime	Travels
1	2	0.00626576075	0.00984767767
2	3	0.00628001262	0.0196953553
3	3	0.00630278298	0.029543033
4	4	0.00632696671	0.0393907107
5	4	0.00635313572	0.0492383884
6	5	0.00639586892	0.059086066
7	6	0.00644466228	0.0689337437
8	6	0.00650038148	0.0787814214
9	6	0.00656305674	0.0886290991
10	7	0.00663430739	0.0984767767
11	7	0.00675567494	0.108324454
12	8	0.00689832325	0.118172132
13	8	0.00705950349	0.12801981
14	9	0.00723774639	0.137867487
15	9	0.0074428578	0.147715165
16	10	0.00779053395	0.157562843
17	10	0.00811129293	0.16741052
18	11	0.00850579856	0.177258198
19	12	0.00889031972	0.187105876
20	12	0.00934661917	0.196953553
21	13	0.0100965	0.206801231
22	13	0.0109364234	0.216648909
23	14	0.01174376	0.226496586
24	14	0.0126501397	0.236344264
25	15	0.0135652677	0.246191942
26	16	0.0148903751	0.25603962
27	16	0.0163021381	0.265887297
28	17	0.0171430274	0.275734975
29	18	0.0178925957	0.285582653
30	18	0.0188270382	0.29543033
31	19	0.0204981416	0.305278008
32	19	0.0215811903	0.315125686
33	20	0.0226881034	0.324973363
34	20	0.0237672396	0.334821041
35	21	0.0247754727	0.344668719
36	21	0.0261236008	0.354516396
37	22	0.0271979356	0.364364074
38	22	0.0283610386	0.374211752
39	23	0.029698846	0.384059429
40	23	0.0312244874	0.393907107
41	23	0.0329621346	0.403754785
42	24	0.0344988086	0.413602462
43	24	0.0362554121	0.42345014
44	25	0.0379871105	0.433297818
45	26	0.0394186135	0.443145495
46	26	0.0399345739	0.452993173
47	27	0.0405677857	0.462840851
48	27	0.0413964641	0.472688528
49	28	0.0425270849	0.482536206
50	28	0.0438537206	0.492383884
51	29	0.0448349749	0.502231561
52	30	0.0457679415	0.512079239
53	30	0.0470840226	0.521926917
54	31	0.0485415404	0.531774594
55	31	0.049771785	0.541622272
56	32	0.0508078802	0.55146995
57	32	0.0521922924	0.561317627
58	33	0.0536357086	0.571165305
59	33	0.055015834	0.581012983
60	34	0.0561893969	0.59086066
61	34	0.0576646694	0.600708338
62	35	0.0589129824	0.610556016
63	35	0.0602285636	0.620403693
64	35	0.0616472887	0.630251371
65	36	0.0631289339	0.640099049
66	36	0.0647382989	0.649946726
67	37	0.066449768	0.659794404
68	37	0.068144949	0.669642082
69	38	0.0697817833	0.679489759
70	38	0.0710281169	0.689337437
71	39	0.0715829305	0.699185115
72	40	0.0722845791	0.709032792
73	40	0.0733972852	0.71888047
74	41	0.0741782272	0.728728148
75	41	0.0752705491	0.738575825
76	42	0.0761660255	0.748423503
77	42	0.0770001396	0.758271181
78	43	0.0784242895	0.768118859
79	43	0.0800337827	0.777966536
80	44	0.0810755409	0.787814214
81	44	0.0824488768	0.797661892
82	45	0.0834705255	0.807509569
83	45	0.0849256057	0.817357247
84	46	0.0866598686	0.827204925
85	46	0.0879988662	0.837052602
86	47	0.0897150661	0.84690028
87	47	0.0910914888	0.856747958
88	48	0.0924787163	0.866595635
89	48	0.0940229058	0.876443313
90	48	0.0957029772	0.886290991
91	49	0.0973160945	0.896138668
92	50	0.0989509276	0.905986346
93	50	0.100256464	0.915834024
94	51	0.101421324	0.925681701
95	51	0.10250023	0.935529379
96	52	0.103054122	0.945377057
97	52	0.103607729	0.955224734
98	53	0.104742474	0.965072412
99	54	0.105840514	0.97492009
100	54	0.107229977	0.984767767
101	55	0.108172087	0.994615445
102	56	0.109510497	1.00446312
103	56	0.111015166	1.0143108
104	57	0.11252137	1.02415848
105	58	0.113792873	1.03400616
106	58	0.114259148	1.04385383
107	59	0.115604046	1.05370151
108	59	0.117165236	1.06354919
109	59	0.118711914	1.07339687
110	60	0.119781002	1.08324454
111	60	0.121535655	1.09309222
112	61	0.122982515	1.1029399
113	61	0.12440617	1.11278758
114	62	0.125860434	1.12263525
115	62	0.127432244	1.13248293
116	63	0.129052162	1.14233061
117	63	0.130760535	1.15217829
118	64	0.132301183	1.16202597
119	64	0.133581184	1.17187364
120	65	0.134172193	1.18172132
121	65	0.134717437	1.191569
122	66	0.13561131	1.20141668
123	67	0.136631187	1.21126435
124	67	0.137740265	1.22111203
125	68	0.138845696	1.23095971
126	69	0.140035819	1.24080739
127	69	0.141432784	1.25065506
128	70	0.141571411	1.26050274
129	70	0.141847893	1.27035042
130	71	0.142503122	1.2801981
131	71	0.142796256	1.29004578
132	72	0.143480582	1.29989345
133	72	0.144075855	1.30974113
134	73	0.144699194	1.31958881
135	73	0.145193367	1.32943649
136	74	0.145804307	1.33928416
137	74	0.146729423	1.34913184
138	75	0.147399648	1.35897952
139	75	0.148150538	1.3688272
140	76	0.149200014	1.37867487
141	76	0.150660683	1.38852255
142	77	0.152114839	1.39837023
143	77	0.153497706	1.40821791
144	78	0.155617278	1.41806558
145	78	0.157068223	1.42791326
146	78	0.158123244	1.43776094
147	79	0.159951138	1.44760862
148	79	0.161676183	1.4574563
149	80	0.163433298	1.46730397
150	80	0.164830922	1.47715165
151	81	0.165564341	1.48699933
152	82	0.166281529	1.49684701
153	82	0.167191659	1.50669468
154	83	0.1682597	1.51654236
155	84	0.169320699	1.52639004
156	84	0.17075593	1.53623772
157	85	0.171863428	1.54608539
158	85	0.173280021	1.55593307
159	86	0.174338169	1.56578075
160	86	0.175855444	1.57562843
161	87	0.176983651	1.58547611
162	87	0.178364004	1.59532378
163	88	0.179855744	1.60517146
164	88	0.181709537	1.61501914
165	89	0.182791295	1.62486682
166	89	0.184316677	1.63471449
167	89	0.18567761	1.64456217
168	90	0.187066514	1.65440985
169	90	0.188523719	1.66425753
170	91	0.190146264	1.6741052
171	91	0.191768144	1.68395288
172	92	0.193533076	1.69380056
173	92	0.195090862	1.70364824
174	93	0.19634476	1.71349592
175	94	0.196829827	1.72334359
176	94	0.197447311	1.73319127
177	95	0.198328028	1.74303895
178	95	0.19933402	1.75288663
179	96	0.199977378	1.7627343
180	97	0.200966211	1.77258198
181	97	0.20199596	1.78242966
182	98	0.202929838	1.79227734
183	98	0.204204301	1.80212501
184	99	0.20597929	1.81197269
185	99	0.207072085	1.82182037
186	100	0.208710311	1.83166805
187	100	0.210309299	1.84151572
188	101	0.211784109	1.8513634
189	101	0.213175557	1.86121108
190	101	0.214712459	1.87105876
191	102	0.216063419	1.88090644
192	102	0.217499527	1.89075411
193	103	0.219020589	1.90060179
194	103	0.220584	1.91044947
195	104	0.222192513	1.92029715
196	104	0.223932356	1.93014482
197	105	0.225423285	1.9399925
198	105	0.226838985	1.94984018
199	106	0.227845483	1.95968786
200	106	0.228422257	1.96953553
201	107	0.228993462	1.97938321
202	108	0.229997251	1.98923089
203	109	0.231000268	1.99907857
204	109	0.232115297	2.00892625
205	110	0.23333404	2.01877392
206	110	0.234804298	2.0286216
207	111	0.235531561	2.03846928
208	112	0.236601546	2.04831696
209	112	0.237855215	2.05816463
210	113	0.238758458	2.06801231
211	113	0.239800922	2.07785999
212	114	0.241393353	2.08770767
213	114	0.242457417	2.09755534
214	115	0.243928012	2.10740302
215	115	0.245106109	2.1172507
216	116	0.24670845	2.12709838
217	116	0.247935943	2.13694606
218	116	0.249255996	2.14679373
219	117	0.250796973	2.15664141
220	117	0.252387986	2.16648909
221	118	0.253963863	2.17633677
222	118	0.255712098	2.18618444
223	119	0.257329319	2.19603212
224	119	0.258512804	2.2058798
225	120	0.259491686	2.21572748
226	121	0.260025804	2.22557515
227	121	0.26054805	2.23542283
228	122	0.261517222	2.24527051
229	122	0.262648309	2.25511819
230	123	0.263673071	2.26496586
231	124	0.265010674	2.27481354
232	124	0.26574252	2.28466122
233	125	0.26697486	2.2945089
234	125	0.268464427	2.30435658
235	126	0.269159927	2.31420425
236	126	0.26990916	2.32405193
237	127	0.271206568	2.33389961
238	127	0.272515853	2.34374729
239	128	0.273870325	2.35359496
240	128	0.275302289	2.36344264
241	129	0.276730448	2.37329032
242	129	0.277892475	2.383138
243	130	0.278967807	2.39298567
244	130	0.280217625	2.40283335
245	130	0.281626228	2.41268103
246	131	0.283062113	2.42252871
247	131	0.284591643	2.43237639
248	132	0.286194619	2.44222406
249	132	0.287746362	2.45207174
250	133	0.289312056	2.46191942
251	133	0.290599455	2.4717671
252	134	0.291108949	2.48161477
253	135	0.291749292	2.49146245
254	135	0.292660069	2.50131013
255	136	0.293629057	2.51115781
256	136	0.294759953	2.52100548
257	137	0.296131084	2.53085316
258	137	0.297405497	2.54070084
259	138	0.298808845	2.55054852
260	138	0.300388867	2.5603962
261	139	0.301616093	2.57024387
262	139	0.303321208	2.58009155
263	140	0.304805434	2.58993923
264	140	0.306104846	2.59978691
265	141	0.307395306	2.60963458
266	141	0.309097534	2.61948226
267	142	0.310613146	2.62932994
268	142	0.311967834	2.63917762
269	143	0.313512015	2.64902529
270	143	0.315092228	2.65887297
271	144	0.316709114	2.66872065
272	144	0.318481689	2.67856833
273	145	0.319744458	2.688416
274	145	0.321140816	2.69826368
275	146	0.322041154	2.70811136
276	147	0.322654918	2.71795904
277	147	0.323161095	2.72780672
278	148	0.324152458	2.73765439
279	148	0.325167069	2.74750207
280	149	0.325963503	2.75734975
281	150	0.327209014	2.76719743
282	150	0.328354553	2.7770451
283	151	0.329124601	2.78689278
284	151	0.330645355	2.79674046
285	152	0.332261929	2.80658814
286	152	0.333423847	2.81643581
287	153	0.334619324	2.82628349
288	153	0.33598329	2.83613117
289	154	0.337334583	2.84597885
290	154	0.339176689	2.85582653
291	155	0.339603248	2.8656742
292	155	0.341525802	2.87552188
293	156	0.343019431	2.88536956
294	156	0.344589859	2.89521724
295	156	0.346189392	2.90506491
296	157	0.347869737	2.91491259
297	157	0.349561748	2.92476027
298	158	0.350862357	2.93460795
299	158	0.352010714	2.94445562
300	159	0.353291605	2.9543033
301	160	0.354050891	2.96415098
302	161	0.354625661	2.97399866
303	162	0.355551839	2.98384633
304	162	0.356602745	2.99369401
305	163	0.357653522	3.00354169
306	164	0.35910352	3.01338937
307	164	0.360225817	3.02323705
308	165	0.361725526	3.03308472
309	165	0.363018659	3.0429324
310	166	0.364276004	3.05278008
311	166	0.365857422	3.06262776
312	167	0.367527519	3.07247543
313	167	0.368898558	3.08232311
314	168	0.370486244	3.09217079
315	168	0.371782203	3.10201847
316	169	0.37297857	3.11186614
317	169	0.37444231	3.12171382
318	169	0.375970228	3.1315615
319	170	0.377501684	3.14140918
320	170	0.379109453	3.15125686
321	171	0.38079208	3.16110453
322	171	0.382122396	3.17095221
323	172	0.383189379	3.18079989
324	173	0.384364493	3.19064757
325	173	0.385323144	3.20049524
326	174	0.38583341	3.21034292
327	174	0.386429027	3.2201906
328	175	0.387521734	3.23003828
329	176	0.388581616	3.23988595
330	176	0.389375925	3.24973363
331	177	0.390565571	3.25958131
332	177	0.391968165	3.26942899
333	178	0.393448824	3.27927667
334	178	0.394699213	3.28912434
335	179	0.395907962	3.29897202
336	179	0.397211743	3.3088197
337	180	0.39851066	3.31866738
338	180	0.400304382	3.32851505
339	180	0.401573954	3.33836273
340	181	0.403053454	3.34821041
341	181	0.404447462	3.35805809
342	182	0.405997561	3.36790576
343	182	0.407608771	3.37775344
344	183	0.409204191	3.38760112
345	183	0.410865054	3.3974488
346	184	0.412606829	3.40729647
347	184	0.414098425	3.41714415
348	185	0.415190817	3.42699183
349	185	0.416316753	3.43683951
350	186	0.416897	3.44668719
351	186	0.417442527	3.45653486
352	187	0.418335239	3.46638254
353	188	0.419333134	3.47623022
354	188	0.420307231	3.4860779
355	189	0.421709399	3.49592557
356	190	0.423220391	3.50577325
357	190	0.42484105	3.51562093
358	191	0.425788364	3.52546861
359	191	0.427336439	3.53531628
360	192	0.428955382	3.54516396
361	192	0.429912866	3.55501164
362	193	0.431753919	3.56485932
363	193	0.432761005	3.574707
364	193	0.434496159	3.58455467
365	194	0.435483443	3.59440235
366	194	0.436732031	3.60425003
367	195	0.438150209	3.61409771
368	195	0.439685371	3.62394538
369	196	0.441288837	3.63379306
370	196	0.442826809	3.64364074
371	196	0.444472291	3.65348842
372	197	0.445745398	3.66333609
373	198	0.446883545	3.67318377
374	198	0.447966472	3.68303145
375	199	0.448630825	3.69287913
376	199	0.449201148	3.70272681
377	200	0.450279394	3.71257448
378	200	0.451221634	3.72242216
379	201	0.452382577	3.73226984
380	202	0.452673632	3.74211752
381	202	0.453145915	3.75196519
382	203	0.453717806	3.76181287
383	203	0.454669879	3.77166055
384	203	0.455236509	3.78150823
385	204	0.456660672	3.7913559
386	204	0.457837836	3.80120358
387	205	0.458689101	3.81105126
388	205	0.459713279	3.82089894
389	206	0.461241776	3.83074661
390	206	0.46256327	3.84059429
391	207	0.464218767	3.85044197
392	207	0.465557986	3.86028965
393	207	0.466957343	3.87013733
394	208	0.468114904	3.879985
395	208	0.469428055	3.88983268
396	209	0.470954763	3.89968036
397	209	0.472576218	3.90952804
398	210	0.474121477	3.91937571
399	210	0.475810684	3.92922339
400	211	0.477403718	3.93907107
401	212	0.478653783	3.94891875
402	213	0.479517705	3.95876642
403	213	0.480000534	3.9686141
404	214	0.480563074	3.97846178
405	215	0.481538527	3.98830946
406	215	0.482711668	3.99815714
407	216	0.483581008	4.00800481
408	217	0.484925703	4.01785249
409	217	0.486415835	4.02770017
410	218	0.48782454	4.03754785
411	218	0.489297969	4.04739552
412	219	0.490470668	4.0572432
413	219	0.491536507	4.06709088
414	220	0.492964201	4.07693856
415	220	0.494347322	4.08678623
416	221	0.496009749	4.09663391
417	221	0.497607378	4.10648159
418	222	0.499285615	4.11632927
419	222	0.500750642	4.12617695
420	222	0.502359824	4.13602462
421	223	0.50407349	4.1458723
422	223	0.505686481	4.15571998
423	224	0.507382169	4.16556766
424	225	0.508903636	4.17541533
425	225	0.510066921	4.18526301
426	226	0.511027128	4.19511069
427	226	0.511557313	4.20495837
428	227	0.512454204	4.21480604
429	228	0.513448862	4.22465372
430	228	0.514241163	4.2345014
431	229	0.515426051	4.24434908
432	230	0.516296869	4.25419675
433	230	0.517675038	4.26404443
434	231	0.5188804	4.27389211
435	231	0.52065426	4.28373979
436	232	0.521695584	4.29358747
437	232	0.523126579	4.30343514
438	233	0.524758322	4.31328282
439	233	0.526193806	4.3231305
440	234	0.528086616	4.33297818
441	234	0.529314796	4.34282585
442	234	0.53105515	4.35267353
443	235	0.532644077	4.36252121
444	235	0.534221951	4.37236889
445	236	0.535886985	4.38221656
446	236	0.537566918	4.39206424
447	237	0.539005715	4.40191192
448	237	0.540616784	4.4117596
449	238	0.541901461	4.42160728
450	238	0.542548415	4.43145495
451	239	0.543083768	4.44130263
452	239	0.544063097	4.45115031
453	240	0.545153765	4.46099799
454	241	0.546332243	4.47084566
455	241	0.547729155	4.48069334
456	242	0.549174004	4.49054102
457	242	0.550683033	4.5003887
458	243	0.551755068	4.51023637
459	243	0.55288635	4.52008405
460	244	0.554411271	4.52993173
461	244	0.555942334	4.53977941
462	245	0.55758743	4.54962709
463	245	0.559018158	4.55947476
464	246	0.560345705	4.56932244
465	246	0.561764685	4.57917012
466	246	0.563126891	4.5890178
467	247	0.564603296	4.59886547
468	247	0.566085979	4.60871315
469	248	0.567672347	4.61856083
470	248	0.56937731	4.62840851
471	249	0.570614183	4.63825618
472	249	0.571698713	4.64810386
473	250	0.572918837	4.65795154
474	251	0.573840946	4.66779922
475	251	0.574336828	4.67764689
476	252	0.574924197	4.68749457
477	252	0.576021665	4.69734225
478	253	0.577056374	4.70718993
479	254	0.577967657	4.71703761
480	254	0.579340744	4.72688528
481	255	0.580420565	4.73673296
482	255	0.582017098	4.74658064
483	256	0.583679779	4.75642832
484	257	0.584757171	4.76627599
485	257	0.585531352	4.77612367
486	258	0.586847811	4.78597135
487	258	0.588348295	4.79581903
488	259	0.590176489	4.8056667
489	259	0.591440902	4.81551438
490	260	0.592846943	4.82536206
491	260	0.594768583	4.83520974
492	261	0.596541601	4.84505742
493	261	0.598320444	4.85490509
494	261	0.599902065	4.86475277
495	262	0.601619079	4.87460045
496	263	0.603077536	4.88444813
497	263	0.604183413	4.8942958
498	264	0.60520678	4.90414348
499	264	0.60571309	4.91399116
500	265	0.606304124	4.92383884
501	266	0.607388203	4.93368651
502	267	0.608545482	4.94353419
503	267	0.609901701	4.95338187
504	268	0.610266568	4.96322955
505	268	0.61103222	4.97307722
506	269	0.612145846	4.9829249
507	270	0.61311422	4.99277258
508	270	0.613460283	5.00262026
509	271	0.614720113	5.01246794
510	271	0.615705223	5.02231561
511	271	0.61645743	5.03216329
512	272	0.61758421	5.04201097
513	272	0.618286967	5.05185865
514	273	0.619166214	5.06170632
515	273	0.620019231	5.071554
516	274	0.621631675	5.08140168
517	274	0.623022342	5.09124936
518	275	0.624185046	5.10109703
519	275	0.625412378	5.11094471
520	275	0.626830544	5.12079239
521	276	0.628331549	5.13064007
522	276	0.629988905	5.14048775
523	277	0.631644077	5.15033542
524	277	0.63340622	5.1601831
525	278	0.635117756	5.17003078
526	278	0.636538125	5.17987846
527	279	0.637120631	5.18972613
528	279	0.637737347	5.19957381
529	280	0.638756186	5.20942149
530	281	0.639986603	5.21926917
531	281	0.641342225	5.22911684
532	282	0.64227141	5.23896452
533	282	0.643418447	5.2488122
534	283	0.644932908	5.25865988
535	283	0.646448185	5.26850756
536	284	0.647831725	5.27835523
537	284	0.648986243	5.28820291
538	285	0.650597471	5.29805059
539	285	0.651856602	5.30789827
540	286	0.653327176	5.31774594
541	286	0.654762424	5.32759362
542	286	0.656099765	5.3374413
543	287	0.657528189	5.34728898
544	287	0.659119054	5.35713665
545	288	0.660762385	5.36698433
546	288	0.662382413	5.37683201
547	289	0.664089905	5.38667969
548	289	0.665713437	5.39652736
549	290	0.666851964	5.40637504
550	291	0.667634772	5.41622272
551	291	0.668283236	5.4260704
552	292	0.668957188	5.43591808
553	292	0.669912764	5.44576575
554	293	0.67099995	5.45561343
555	293	0.672047058	5.46546111
556	294	0.673119723	5.47530879
557	295	0.674337418	5.48515646
558	295	0.675407472	5.49500414
559	296	0.676500236	5.50485182
560	296	0.678153235	5.5146995
561	297	0.679285544	5.52454717
562	297	0.680700473	5.53439485
563	297	0.682301751	5.54424253
564	298	0.683964329	5.55409021
565	298	0.684935161	5.56393789
566	299	0.68669263	5.57378556
567	299	0.688347308	5.58363324
568	300	0.689872353	5.59348092
569	300	0.691420402	5.6033286
570	301	0.693081865	5.61317627
571	301	0.694810279	5.62302395
572	302	0.695882974	5.63287163
573	302	0.697135068	5.64271931
574	303	0.69838942	5.65256698
575	304	0.699263408	5.66241466
576	304	0.699907997	5.67226234
577	305	0.700547642	5.68211002
578	305	0.701494525	5.6919577
579	306	0.702696981	5.70180537
580	307	0.703996366	5.71165305
581	307	0.704943226	5.72150073
582	308	0.7061606	5.73134841
583	309	0.707874861	5.74119608
584	309	0.709021028	5.75104376
585	310	0.710338026	5.76089144
586	310	0.711765454	5.77073912
587	311	0.713030692	5.78058679
588	311	0.71453202	5.79043447
589	312	0.715829828	5.80028215
590	312	0.717392365	5.81012983
591	313	0.718537263	5.8199775
592	313	0.719980684	5.82982518
593	314	0.721483594	5.83967286
594	314	0.723020389	5.84952054
595	314	0.724634817	5.85936822
596	315	0.726203212	5.86921589
597	315	0.727326411	5.87906357
598	316	0.728699613	5.88891125
599	317	0.729870408	5.89875893
600	317	0.730767037	5.9086066
601	318	0.731381632	5.91845428
602	319	0.731964533	5.92830196
603	319	0.732982974	5.93814964
604	320	0.733867417	5.94799731
605	320	0.735015892	5.95784499
606	321	0.735998054	5.96769267
607	322	0.736869339	5.97754035
608	322	0.738299448	5.98738803
609	323	0.739264969	5.9972357
610	323	0.740252723	6.00708338
611	324	0.741209093	6.01693106
612	324	0.741992011	6.02677874
613	325	0.74305763	6.03662641
614	325	0.744485847	6.04647409
615	326	0.745489405	6.05632177
616	326	0.747103395	6.06616945
617	327	0.748713377	6.07601712
618	327	0.749947935	6.0858648
619	327	0.751647141	6.09571248
620	328	0.753249229	6.10556016
621	328	0.754894106	6.11540784
622	329	0.75645616	6.12525551
623	329	0.758072139	6.13510319
624	330	0.759219729	6.14495087
625	330	0.760477752	6.15479855
626	331	0.761789671	6.16464622
627	331	0.762436607	6.1744939
628	332	0.762962795	6.18434158
629	333	0.764013447	6.19418926
630	333	0.765034635	6.20403693
631	334	0.765719642	6.21388461
632	334	0.766610968	6.22373229
633	335	0.767583609	6.23357997
634	335	0.768522438	6.24342764
635	336	0.769832566	6.25327532
636	336	0.771330308	6.263123
637	337	0.772343013	6.27297068
638	337	0.773842172	6.28281836
639	338	0.775055529	6.29266603
640	338	0.776513881	6.30251371
641	339	0.777647339	6.31236139
642	339	0.779280293	6.32220907
643	340	0.780223582	6.33205674
644	340	0.781711216	6.34190442
645	341	0.783075349	6.3517521
646	341	0.784570879	6.36159978
647	341	0.78616899	6.37144745
648	342	0.787830062	6.38129513
649	342	0.789601135	6.39114281
650	343	0.790850378	6.40099049
651	343	0.792222709	6.41083817
652	344	0.793159824	6.42068584
653	345	0.793875931	6.43053352
654	345	0.794424746	6.4403812
655	346	0.795397567	6.45022888
656	346	0.796459913	6.46007655
657	347	0.797557943	6.46992423
658	348	0.79903821	6.47977191
659	348	0.800358459	6.48961959
660	349	0.801782347	6.49946726
661	349	0.803490401	6.50931494
662	350	0.804703329	6.51916262
663	350	0.806021432	6.5290103
664	351	0.807753713	6.53885798
665	351	0.809504703	6.54870565
666	351	0.810438036	6.55855333
667	352	0.812017757	6.56840101
668	352	0.812963914	6.57824869
669	353	0.814317577	6.58809636
670	353	0.815746063	6.59794404
671	354	0.817246366	6.60779172
672	354	0.818853673	6.6176394
673	355	0.820446491	6.62748707
674	355	0.822081769	6.63733475
675	356	0.823556417	6.64718243
676	356	0.824887718	6.65703011
677	357	0.825389232	6.66687778
678	357	0.82606153	6.67672546
679	358	0.826901759	6.68657314
680	358	0.827984901	6.69642082
681	359	0.828666388	6.7062685
682	360	0.82962556	6.71611617
683	360	0.830932852	6.72596385
684	361	0.831776662	6.73581153
685	361	0.83311255	6.74565921
686	362	0.834737507	6.75550688
687	362	0.835831173	6.76535456
688	363	0.837030594	6.77520224
689	363	0.838567642	6.78504992
690	364	0.839889203	6.79489759
691	364	0.84150726	6.80474527
