Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0.000131502354	0.00984767767	0	0	0	0	0	0	0	0	0	0	3
2	3	0.000257595372	0.0196953553	0	0	0	0	0	0	0	0	0	0	3
3	3	0.000378931684	0.029543033	0	0	0	0	0	0	0	0	0	0	3
4	4	0.000500464265	0.0393907107	0	0	0	0	0	0	0	0	0	0	3
5	4	0.000621916059	0.0492383884	0	0	0	0	0	0	0	0	0	0	3
6	5	0.000830715952	0.059086066	0	0	0	0	0	0	0	0	0	0	3
7	5	0.00108376652	0.0689337437	0	0	0	0	0	0	0	0	0	0	3
8	6	0.00135525329	0.0787814214	0	0	0	0	0	0	0	0	0	0	3
9	6	0.00160593812	0.0886290991	0	0	0	0	0	0	0	0	0	0	3
10	7	0.00186758176	0.0984767767	0	0	0	0	0	0	0	0	0	0	3
11	7	0.00230713793	0.108324454	0	0	0	0	0	0	0	0	0	0	3
12	8	0.00275106709	0.118172132	0	0	0	0	0	0	0	0	0	0	3
13	8	0.00320392172	0.12801981	0	0	0	0	0	0	0	0	0	0	3
14	9	0.00363104146	0.137867487	0	0	0	0	0	0	0	0	0	0	3
15	9	0.00406396259	0.147715165	0	0	0	0	0	0	0	0	0	0	3
16	9	0.00474444515	0.157562843	0	0	0	0	0	0	0	0	0	0	3
17	10	0.0054858863	0.16741052	0	0	0	0	0	0	0	0	0	0	3
18	10	0.00624534277	0.177258198	0	0	0	0	0	0	0	0	0	0	3
19	11	0.00700359657	0.187105876	0	0	0	0	0	0	0	0	0	0	3
20	11	0.00775417977	0.196953553	0	0	0	0	0	0	0	0	0	0	3
21	11	0.00888634463	0.206801231	0	0	0	0	0	0	0	0	0	0	3
22	12	0.0100191277	0.216648909	0	0	0	0	0	0	0	0	0	0	3
23	12	0.0109209033	0.226496586	0	0	0	0	0	0	0	0	0	0	3
24	13	0.0118881298	0.236344264	0	0	0	0	0	0	0	0	0	0	3
25	14	0.012546583	0.246191942	0	0	0	0	0	0	0	0	0	0	3
26	14	0.0134862903	0.25603962	0	0	0	0	0	0	0	0	0	0	3
27	15	0.0144304382	0.265887297	0	0	0	0	0	0	0	0	0	0	3
28	15	0.0154685221	0.275734975	0	0	0	0	0	0	0	0	0	0	3
29	16	0.0164732051	0.285582653	0	0	0	0	0	0	0	0	0	0	3
30	16	0.0169565982	0.29543033	0	0	0	0	0	0	0	0	0	0	3
31	17	0.017834805	0.305278008	0	0	0	0	0	0	0	0	0	0	3
32	18	0.0187314091	0.315125686	0	0	0	0	0	0	0	0	0	0	3
33	18	0.0198895562	0.324973363	0	0	0	0	0	0	0	0	0	0	3
34	19	0.0204331663	0.334821041	0	0	0	0	0	0	0	0	0	0	3
35	19	0.0215084875	0.344668719	0	0	0	0	0	0	0	0	0	0	3
36	20	0.0229972817	0.354516396	0	0	0	0	0	0	0	0	0	0	3
37	20	0.0237111729	0.364364074	0	0	0	0	0	0	0	0	0	0	3
38	21	0.0251657632	0.374211752	0	0	0	0	0	0	0	0	0	0	3
39	21	0.0262251554	0.384059429	0	0	0	0	0	0	0	0	0	0	3
40	22	0.0279140349	0.393907107	0	0	0	0	0	0	0	0	0	0	3
41	22	0.0293534275	0.403754785	0	0	0	0	0	0	0	0	0	0	3
42	23	0.0301658361	0.413602462	0	0	0	0	0	0	0	0	0	0	3
43	23	0.031982843	0.42345014	0	0	0	0	0	0	0	0	0	0	3
44	24	0.0331653729	0.433297818	0	0	0	0	0	0	0	0	0	0	3
45	24	0.0352628108	0.443145495	0	0	0	0	0	0	0	0	0	0	3
46	25	0.0366184383	0.452993173	0	0	0	0	0	0	0	0	0	0	3
47	25	0.0383364505	0.462840851	0	0	0	0	0	0	0	0	0	0	3
48	25	0.040020347	0.472688528	0	0	0	0	0	0	0	0	0	0	3
49	26	0.041726882	0.482536206	0	0	0	0	0	0	0	0	0	0	3
50	26	0.0434815511	0.492383884	0	0	0	0	0	0	0	0	0	0	3
51	27	0.0453433147	0.502231561	0	0	0	0	0	0	0	0	0	0	3
52	27	0.047347333	0.512079239	0	0	0	0	0	0	0	0	0	0	3
53	28	0.0491703998	0.521926917	0	0	0	0	0	0	0	0	0	0	3
54	28	0.0504527906	0.531774594	0	0	0	0	0	0	0	0	0	0	3
55	29	0.051819227	0.541622272	0	0	0	0	0	0	0	0	0	0	3
56	29	0.0524970354	0.55146995	0	0	0	0	0	0	0	0	0	0	3
57	30	0.0530630387	0.561317627	0	0	0	0	0	0	0	0	0	0	3
58	30	0.0539952069	0.571165305	0	0	0	0	0	0	0	0	0	0	3
59	31	0.0552274663	0.581012983	0	0	0	0	0	0	0	0	0	0	3
60	31	0.0563844045	0.59086066	0	0	0	0	0	0	0	0	0	0	3
61	32	0.0575384304	0.600708338	0	0	0	0	0	0	0	0	0	0	3
62	32	0.0589036472	0.610556016	0	0	0	0	0	0	0	0	0	0	3
63	33	0.0600592237	0.620403693	0	0	0	0	0	0	0	0	0	0	3
64	33	0.061801288	0.630251371	0	0	0	0	0	0	0	0	0	0	3
65	34	0.0631388376	0.640099049	0	0	0	0	0	0	0	0	0	0	3
66	34	0.064969106	0.649946726	0	0	0	0	0	0	0	0	0	0	3
67	35	0.0667540196	0.659794404	0	0	0	0	0	0	0	0	0	0	3
68	35	0.0681193955	0.669642082	0	0	0	0	0	0	0	0	0	0	3
69	36	0.0700059636	0.679489759	0	0	0	0	0	0	0	0	0	0	3
70	36	0.0718390145	0.689337437	0	0	0	0	0	0	0	0	0	0	3
71	36	0.0731457443	0.699185115	0	0	0	0	0	0	0	0	0	0	3
72	37	0.0751758168	0.709032792	0	0	0	0	0	0	0	0	0	0	3
73	37	0.0770295563	0.71888047	0	0	0	0	0	0	0	0	0	0	3
74	38	0.0788807909	0.728728148	0	0	0	0	0	0	0	0	0	0	3
75	38	0.0806487789	0.738575825	0	0	0	0	0	0	0	0	0	0	3
76	39	0.0825332256	0.748423503	0	0	0	0	0	0	0	0	0	0	3
77	39	0.0838568414	0.758271181	0	0	0	0	0	0	0	0	0	0	3
78	40	0.0852192201	0.768118859	0	0	0	0	0	0	0	0	0	0	3
79	40	0.0863258078	0.777966536	0	0	0	0	0	0	0	0	0	0	3
80	41	0.0869122177	0.787814214	0	0	0	0	0	0	0	0	0	0	3
81	41	0.0874589805	0.797661892	0	0	0	0	0	0	0	0	0	0	3
82	42	0.0881264588	0.807509569	0	0	0	0	0	0	0	0	0	0	3
83	42	0.0893139102	0.817357247	0	0	0	0	0	0	0	0	0	0	3
84	43	0.0905421364	0.827204925	0	0	0	0	0	0	0	0	0	0	3
