Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0.000131502354	0.00984767767	293.207737	293.207737	293.207737	293.207737	0	0	0	0	0	0	3
2	3	0.000257595372	0.0196953553	293.212505	293.210071	293.207737	293.212505	0.00233382159	0	0	0	0	0	3
3	3	0.000378931684	0.029543033	293.206259	293.20885	293.206259	293.212505	0.00233382159	0	0	0	0	0	3
4	4	0.000500464265	0.0393907107	293.21142	293.209474	293.206259	293.212505	0.00233382159	0	0	0	0	0	3
5	4	0.000621916059	0.0492383884	293.209612	293.209501	293.206259	293.212505	0.00233382159	0	0	0	0	0	3
6	5	0.000830715952	0.059086066	293.209165	293.209417	293.206259	293.212505	0.00233382159	0	0	0	0	0	3
7	5	0.00108376652	0.0689337437	293.20689	293.208827	293.206259	293.212505	0.00233382159	0	0	0	0	0	3
8	6	0.00135525329	0.0787814214	293.206193	293.208299	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
9	6	0.00160593812	0.0886290991	293.207477	293.208171	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
10	7	0.00186758176	0.0984767767	293.209156	293.208309	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
11	7	0.00230713793	0.108324454	293.207009	293.208061	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
12	8	0.00275106709	0.118172132	293.208063	293.208062	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
13	8	0.00320392172	0.12801981	293.207916	293.208041	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
14	9	0.00363104146	0.137867487	293.208361	293.208079	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
15	9	0.00406396259	0.147715165	293.208976	293.208174	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
16	9	0.00474444515	0.157562843	293.2086	293.208235	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
17	10	0.0054858863	0.16741052	293.20779	293.208175	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
18	10	0.00624534277	0.177258198	293.208559	293.208222	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
19	11	0.00700359657	0.187105876	293.208789	293.208283	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
20	11	0.00775417977	0.196953553	293.208978	293.20835	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
21	11	0.00888634463	0.206801231	293.209881	293.208545	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
22	12	0.0100191277	0.216648909	293.209624	293.208667	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
23	12	0.0109209033	0.226496586	293.209409	293.208729	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
24	13	0.0118881298	0.236344264	293.209582	293.208798	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
25	14	0.012546583	0.246191942	293.210659	293.208896	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
26	14	0.0134862903	0.25603962	293.210288	293.208993	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
27	15	0.0144304382	0.265887297	293.210939	293.20912	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
28	15	0.0154685221	0.275734975	293.212268	293.209331	293.206193	293.212505	0.00233382159	0	0	0	0	0	3
29	16	0.0164732051	0.285582653	293.213258	293.209571	293.206193	293.213258	0.00233382159	0	0	0	0	0	3
30	16	0.0169565982	0.29543033	293.210283	293.209591	293.206193	293.213258	0.00233382159	0	0	0	0	0	3
31	17	0.017834805	0.305278008	293.212631	293.209741	293.206193	293.213258	0.00233382159	0	0	0	0	0	3
32	18	0.0187314091	0.315125686	293.213286	293.20991	293.206193	293.213286	0.00233382159	0	0	0	0	0	3
33	18	0.0198895562	0.324973363	293.219002	293.21044	293.206193	293.219002	0.00270280339	0	0	0	0	0	3
34	19	0.0204331663	0.334821041	293.205788	293.210316	293.205788	293.219002	0.00270280339	0	0	0	0	0	3
35	19	0.0215084875	0.344668719	293.21018	293.210309	293.205788	293.219002	0.00270280339	0	0	0	0	0	3
36	20	0.0229972817	0.354516396	293.212253	293.210435	293.205788	293.219002	0.00270280339	0	0	0	0	0	3
37	20	0.0237111729	0.364364074	293.212846	293.210508	293.205788	293.219002	0.00277066974	0	0	0	0	0	3
38	21	0.0251657632	0.374211752	293.209616	293.210456	293.205788	293.219002	0.00277066974	0	0	0	0	0	3
39	21	0.0262251554	0.384059429	293.212919	293.210556	293.205788	293.219002	0.00281860825	0	0	0	0	0	3
40	22	0.0279140349	0.393907107	293.212561	293.210677	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
41	22	0.0293534275	0.403754785	293.209712	293.21063	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
42	23	0.0301658361	0.413602462	293.209865	293.210609	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
43	23	0.031982843	0.42345014	293.209419	293.210541	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
44	24	0.0331653729	0.433297818	293.209475	293.210503	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
45	24	0.0352628108	0.443145495	293.208938	293.21041	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
46	25	0.0366184383	0.452993173	293.207928	293.210318	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
47	25	0.0383364505	0.462840851	293.208045	293.210217	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
48	25	0.040020347	0.472688528	293.20835	293.210138	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
49	26	0.041726882	0.482536206	293.208603	293.210075	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
50	26	0.0434815511	0.492383884	293.209361	293.210046	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
51	27	0.0453433147	0.502231561	293.209866	293.210039	293.205788	293.219002	0.00293993134	0	0	0	0	0	3
52	27	0.047347333	0.512079239	293.2101	293.210048	293.205788	293.219002	0.00263600038	0	0	0	0	0	3
53	28	0.0491703998	0.521926917	293.210854	293.210072	293.205788	293.219002	0.00263600038	0	0	0	0	0	3
54	28	0.0504527906	0.531774594	293.2125	293.210143	293.205788	293.219002	0.00263600038	0	0	0	0	0	3
55	29	0.051819227	0.541622272	293.212295	293.210197	293.205788	293.219002	0.00263600038	0	0	0	0	0	3
