Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0.000239292501	0.00984767767	293.198291	293.198291	293.198291	293.198291	0	0	0	0	0	0	3
2	3	0.000461864813	0.0196953553	293.20247	293.200305	293.198291	293.20247	0.00201359546	0	0	0	0	0	3
3	3	0.000677908924	0.029543033	293.202943	293.201146	293.198291	293.202943	0.00285430098	0	0	0	0	0	3
4	3	0.000890520582	0.0393907107	293.202977	293.201583	293.198291	293.202977	0.00329160875	0	0	0	0	0	3
5	4	0.00110745405	0.0492383884	293.202964	293.201853	293.198291	293.202977	0.00356208478	0	0	0	0	0	3
6	4	0.00148044698	0.059086066	293.202777	293.202086	293.198291	293.202977	0.00379482698	0	0	0	0	0	3
7	5	0.00191463425	0.0689337437	293.202621	293.202207	293.198291	293.202977	0.00391613097	0	0	0	0	0	3
8	5	0.00237309159	0.0787814214	293.202716	293.202306	293.198291	293.202977	0.0040144512	0	0	0	0	0	3
9	6	0.00284780299	0.0886290991	293.20279	293.202386	293.198291	293.202977	0.00409515067	0	0	0	0	0	3
10	6	0.00334366708	0.0984767767	293.20287	293.202458	293.198291	293.202977	0.00416688193	0	0	0	0	0	3
11	6	0.00412847249	0.108324454	293.202879	293.202538	293.198291	293.202977	0.00424688196	0	0	0	0	0	3
12	7	0.00491303499	0.118172132	293.202934	293.202601	293.198291	293.202977	0.00431006316	0	0	0	0	0	3
13	7	0.00568252719	0.12801981	293.202957	293.20265	293.198291	293.202977	0.0043582749	0	0	0	0	0	3
14	8	0.00642099771	0.137867487	293.202852	293.202673	293.198291	293.202977	0.00438158284	0	0	0	0	0	3
15	8	0.00704977096	0.147715165	293.203121	293.202713	293.198291	293.203121	0.00442151404	0	0	0	0	0	3
16	9	0.00806238643	0.157562843	293.203051	293.202755	293.198291	293.203121	0.0044640392	0	0	0	0	0	3
17	9	0.00872819021	0.16741052	293.203057	293.202778	293.198291	293.203121	0.00448704369	0	0	0	0	0	3
18	10	0.00937690945	0.177258198	293.203144	293.202804	293.198291	293.203144	0.00451233343	0	0	0	0	0	3
19	10	0.0100558151	0.187105876	293.203104	293.202824	293.198291	293.203144	0.00453264281	0	0	0	0	0	3
20	11	0.0109208156	0.196953553	293.203231	293.202856	293.198291	293.203231	0.00456491423	0	0	0	0	0	3
21	12	0.0122399002	0.206801231	293.203571	293.202933	293.198291	293.203571	0.00464189678	0	0	0	0	0	3
22	12	0.0136673304	0.216648909	293.203729	293.203016	293.198291	293.203729	0.00472499055	0	0	0	0	0	3
23	13	0.0146824142	0.226496586	293.203642	293.20306	293.198291	293.203729	0.00476822601	0	0	0	0	0	3
24	13	0.0153970185	0.236344264	293.2033	293.203071	293.198291	293.203729	0.004779402	0	0	0	0	0	3
25	14	0.0161381137	0.246191942	293.204551	293.203139	293.198291	293.204551	0.00484736491	0	0	0	0	0	3
26	15	0.0172029459	0.25603962	293.204401	293.203217	293.198291	293.204551	0.00492552025	0	0	0	0	0	3
27	15	0.0181916089	0.265887297	293.202902	293.2032	293.198291	293.204551	0.00492552025	0	0	0	0	0	3
28	16	0.0198348944	0.275734975	293.203513	293.203226	293.198291	293.204551	0.00493431331	0	0	0	0	0	3
29	16	0.0214866862	0.285582653	293.203534	293.203249	293.198291	293.204551	0.0049580482	0	0	0	0	0	3
30	17	0.0232888397	0.29543033	293.202253	293.203172	293.198291	293.204551	0.0049580482	0	0	0	0	0	3
31	17	0.023743698	0.305278008	293.20493	293.203206	293.198291	293.20493	0.0049580482	0	0	0	0	0	3
32	18	0.0250962467	0.315125686	293.204449	293.203273	293.198291	293.20493	0.00498157752	0	0	0	0	0	3
33	18	0.0267276297	0.324973363	293.203202	293.203269	293.198291	293.20493	0.00498157752	0	0	0	0	0	3
34	19	0.0293359081	0.334821041	293.203608	293.203299	293.198291	293.20493	0.00500742816	0	0	0	0	0	3
35	20	0.0316622466	0.344668719	293.203692	293.203328	293.198291	293.20493	0.00503629913	0	0	0	0	0	3
36	20	0.0333730344	0.354516396	293.203736	293.203349	293.198291	293.20493	0.00505723069	0	0	0	0	0	3
37	21	0.035871259	0.364364074	293.203489	293.203358	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
38	21	0.0389525603	0.374211752	293.202951	293.203326	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
39	22	0.0409889882	0.384059429	293.203154	293.203318	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
40	22	0.043735534	0.393907107	293.202952	293.203295	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
41	23	0.0463545784	0.403754785	293.202864	293.20327	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
42	23	0.0489745628	0.413602462	293.20289	293.20325	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
43	24	0.0515646362	0.42345014	293.202764	293.203226	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
44	24	0.0540285828	0.433297818	293.202601	293.203197	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
45	24	0.0567835894	0.443145495	293.202589	293.203168	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
46	25	0.0597792883	0.452993173	293.202669	293.203143	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
47	25	0.0629026431	0.462840851	293.202771	293.203124	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
48	26	0.0662688484	0.472688528	293.202978	293.203117	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
49	26	0.0698564367	0.482536206	293.203056	293.203114	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
50	27	0.0725778776	0.492383884	293.203256	293.203119	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
51	27	0.0753412154	0.502231561	293.203636	293.203138	293.198291	293.20493	0.00506704629	0	0	0	0	0	3
52	28	0.0776696209	0.512079239	293.204032	293.20318	293.202253	293.20493	0.0026769589	0	0	0	0	0	3
53	28	0.0789351348	0.521926917	293.203587	293.203188	293.202253	293.20493	0.00221274531	0	0	0	0	0	3
54	29	0.0800986661	0.531774594	293.203991	293.203201	293.202253	293.20493	0.00177543754	0	0	0	0	0	3
55	29	0.0821323496	0.541622272	293.203618	293.203212	293.202253	293.20493	0.00150496151	0	0	0	0	0	3
56	30	0.0842243421	0.55146995	293.203691	293.203225	293.202253	293.20493	0.00127221931	0	0	0	0	0	3
57	31	0.0863671123	0.561317627	293.201988	293.203195	293.201988	293.20493	0.00115091532	0	0	0	0	0	3
58	31	0.0872316101	0.571165305	293.205909	293.203226	293.201988	293.205909	0.00105259509	0	0	0	0	0	3
59	32	0.088337208	0.581012983	293.203928	293.203237	293.201988	293.205909	0.000971895619	0	0	0	0	0	3
60	32	0.0899822895	0.59086066	293.203593	293.203247	293.201988	293.205909	0.000900164363	0	0	0	0	0	3
61	33	0.0925181201	0.600708338	293.203908	293.203267	293.201988	293.205909	0.000820164334	0	0	0	0	0	3
62	33	0.0948495194	0.610556016	293.20354	293.203278	293.201988	293.205909	0.000756983132	0	0	0	0	0	3
63	34	0.0969310607	0.620403693	293.203824	293.203293	293.201988	293.205909	0.000708771388	0	0	0	0	0	3
64	34	0.0996440763	0.630251371	293.203925	293.203314	293.201988	293.205909	0.000685463447	0	0	0	0	0	3
65	35	0.101759974	0.640099049	293.203163	293.203314	293.201988	293.205909	0.000645532253	0	0	0	0	0	3
66	35	0.104234624	0.649946726	293.203362	293.203317	293.201988	293.205909	0.000603007089	0	0	0	0	0	3
67	36	0.106712495	0.659794404	293.203174	293.203316	293.201988	293.205909	0.000580002599	0	0	0	0	0	3
68	36	0.10894491	0.669642082	293.203386	293.203319	293.201988	293.205909	0.000554712857	0	0	0	0	0	3
69	37	0.112126556	0.679489759	293.203045	293.203312	293.201988	293.205909	0.000534403478	0	0	0	0	0	3
70	37	0.114476104	0.689337437	293.202768	293.203301	293.201988	293.205909	0.000502132064	0	0	0	0	0	3
71	37	0.116932232	0.699185115	293.202711	293.203288	293.201988	293.205909	0.000425149512	0	0	0	0	0	3
72	38	0.119696009	0.709032792	293.202747	293.20327	293.201988	293.205909	0.000342055742	0	0	0	0	0	3
73	38	0.12283186	0.71888047	293.202752	293.20325	293.201988	293.205909	0.000298820283	0	0	0	0	0	3
74	39	0.126044976	0.728728148	293.203007	293.203239	293.201988	293.205909	0.00028764429	0	0	0	0	0	3
