Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.025	101325	101325	101325	101325	0	0	0	0	0	0	3
2	5	0	0.05	101325	101325	101325	101325	0	0	0	0	0	0	3
3	5	0	0.075	101325	101325	101325	101325	0	0	0	0	0	0	3
4	5	0	0.1	101325	101325	101325	101325	0	0	0	0	0	0	3
5	6	0	0.125	101325	101325	101325	101325	0	0	0	0	0	0	3
6	6	0	0.15	101325	101325	101325	101325	0	0	0	0	0	0	3
7	6	0	0.175	101325	101325	101325	101325	0	0	0	0	0	0	3
8	7	0	0.2	101325	101325	101325	101325	0	0	0	0	0	0	3
9	7	0	0.225	101325	101325	101325	101325	0	0	0	0	0	0	3
10	7	0	0.25	101325	101325	101325	101325	0	0	0	0	0	0	3
11	8	0	0.275	101325	101325	101325	101325	0	0	0	0	0	0	3
12	8	0	0.3	101325	101325	101325	101325	0	0	0	0	0	0	3
13	8	0	0.325	101325	101325	101325	101325	0	0	0	0	0	0	3
14	9	0	0.35	101325	101325	101325	101325	0	0	0	0	0	0	3
15	9	0	0.375	101325	101325	101325	101325	0	0	0	0	0	0	3
16	10	0	0.4	101325	101325	101325	101325	0	0	0	0	0	0	3
17	10	0	0.425	101325	101325	101325	101325	0	0	0	0	0	0	3
18	10	0	0.45	101325	101325	101325	101325	0	0	0	0	0	0	3
19	11	0	0.475	101325	101325	101325	101325	0	0	0	0	0	0	3
20	11	0	0.5	101325	101325	101325	101325	0	0	0	0	0	0	3
21	11	0	0.525	101325	101325	101325	101325	0	0	0	0	0	0	3
22	12	0	0.55	101325	101325	101325	101325	0	0	0	0	0	0	3
23	12	0	0.575	101325	101325	101325	101325	0	0	0	0	0	0	3
24	12	0	0.6	101325	101325	101325	101325	0	0	0	0	0	0	3
25	13	0	0.625	101325	101325	101325	101325	0	0	0	0	0	0	3
26	13	0	0.65	101325	101325	101325	101325	0	0	0	0	0	0	3
27	13	0	0.675	101325	101325	101325	101325	0	0	0	0	0	0	3
28	14	0	0.7	101325	101325	101325	101325	0	0	0	0	0	0	3
29	14	0	0.725	101325	101325	101325	101325	0	0	0	0	0	0	3
30	14	0	0.75	101325	101325	101325	101325	0	0	0	0	0	0	3
31	15	0	0.775	101325	101325	101325	101325	0	0	0	0	0	0	3
32	15	0	0.8	101325	101325	101325	101325	0	0	0	0	0	0	3
33	15	0	0.825	101325	101325	101325	101325	0	0	0	0	0	0	3
34	16	0	0.85	101325	101325	101325	101325	0	0	0	0	0	0	3
35	16	0	0.875	101325	101325	101325	101325	0	0	0	0	0	0	3
36	16	0	0.9	101325	101325	101325	101325	0	0	0	0	0	0	3
37	17	0	0.925	101325	101325	101325	101325	0	0	0	0	0	0	3
38	17	0	0.95	101325	101325	101325	101325	0	0	0	0	0	0	3
39	18	0	0.975	101325	101325	101325	101325	0	0	0	0	0	0	3
40	18	0	1	101325	101325	101325	101325	0	0.00101325	0	100	0	0	3
