Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	4	0	0.025	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
2	5	0	0.05	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
3	5	0	0.075	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
4	5	0	0.1	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
5	6	0	0.125	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
6	6	0	0.15	293.2	293.2	293.2	293.2	0	0	0	0	0	0	3
7	6	0	0.175	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	0	0	3
8	7	0	0.2	293.2	293.2	293.2	293.2	5.68434189e-14	0	0	0	0	0	3
9	7	0	0.225	293.2	293.2	293.2	293.2	1.70530257e-13	0	0	0	0	0	3
10	7	0	0.25	293.2	293.2	293.2	293.2	2.84217094e-13	0	0	0	0	0	3
11	8	0	0.275	293.2	293.2	293.2	293.2	6.25277607e-13	0	0	0	0	0	3
12	8	0	0.3	293.2	293.2	293.2	293.2	1.13686838e-12	0	0	0	0	0	3
13	8	0	0.325	293.2	293.2	293.2	293.2	1.70530257e-12	0	0	0	0	0	3
14	9	0	0.35	293.2	293.2	293.2	293.2	2.21689334e-12	0	0	0	0	0	3
15	9	0	0.375	293.2	293.2	293.2	293.2	2.84217094e-12	0	0	0	0	0	3
16	10	0	0.4	293.2	293.2	293.2	293.2	3.29691829e-12	0	0	0	0	0	3
17	10	0	0.425	293.2	293.2	293.2	293.2	3.58113539e-12	0	0	0	0	0	3
18	10	0	0.45	293.2	293.2	293.2	293.2	3.86535248e-12	0	0	0	0	0	3
19	11	0	0.475	293.2	293.2	293.2	293.2	4.09272616e-12	0	0	0	0	0	3
20	11	0	0.5	293.2	293.2	293.2	293.2	4.32009983e-12	0	0	0	0	0	3
21	11	0	0.525	293.2	293.2	293.2	293.2	4.71800377e-12	0	0	0	0	0	3
22	12	0	0.55	293.2	293.2	293.2	293.2	5.00222086e-12	0	0	0	0	0	3
23	12	0	0.575	293.2	293.2	293.2	293.2	5.34328137e-12	0	0	0	0	0	3
24	12	0	0.6	293.2	293.2	293.2	293.2	5.62749847e-12	0	0	0	0	0	3
25	13	0	0.625	293.2	293.2	293.2	293.2	5.91171556e-12	0	0	0	0	0	3
26	13	0	0.65	293.2	293.2	293.2	293.2	6.13908924e-12	0	0	0	0	0	3
27	13	0	0.675	293.2	293.2	293.2	293.2	6.30961949e-12	0	0	0	0	0	3
28	14	0	0.7	293.2	293.2	293.2	293.2	6.42330633e-12	0	0	0	0	0	3
29	14	0	0.725	293.2	293.2	293.2	293.2	6.53699317e-12	0	0	0	0	0	3
30	14	0	0.75	293.2	293.2	293.2	293.2	6.30961949e-12	0	0	0	0	0	3
31	15	0	0.775	293.2	293.2	293.2	293.2	5.79802872e-12	0	0	0	0	0	3
32	15	0	0.8	293.2	293.2	293.2	293.2	5.22959454e-12	0	0	0	0	0	3
33	15	0	0.825	293.2	293.2	293.2	293.2	4.71800377e-12	0	0	0	0	0	3
34	16	0	0.85	293.2	293.2	293.2	293.2	4.09272616e-12	0	0	0	0	0	3
35	16	0	0.875	293.2	293.2	293.2	293.2	3.63797881e-12	0	0	0	0	0	3
36	16	0	0.9	293.2	293.2	293.2	293.2	3.35376171e-12	0	0	0	0	0	3
37	17	0	0.925	293.2	293.2	293.2	293.2	3.06954462e-12	0	0	0	0	0	3
38	17	0	0.95	293.2	293.2	293.2	293.2	2.84217094e-12	0	0	0	0	0	3
39	18	0	0.975	293.2	293.2	293.2	293.2	2.84217094e-12	0	0	0	0	0	3
40	18	0	1	293.2	293.2	293.2	293.2	3.18323146e-12	2.932e-06	0	100	0	0	3
