Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0.000546925392	0.00984767767	34.263067	34.263067	34.263067	34.263067	0	0	0	0	0	0	3
2	3	0.000993116355	0.0196953553	6.90455372	21.9713337	6.90455372	34.263067	12.2917333	0	0	0	0	0	3
3	4	0.00144371966	0.029543033	3.19058841	16.1096237	3.19058841	34.263067	18.1534433	0	0	0	0	0	3
4	4	0.00186206646	0.0393907107	2.93969502	13.1507618	2.93969502	34.263067	21.1123052	0	0	0	0	0	3
5	5	0.00230383215	0.0492383884	1.02235728	10.8251093	1.02235728	34.263067	23.4379577	0	0	0	0	0	3
6	6	0.00306319089	0.059086066	1.39339792	8.48700742	1.02235728	34.263067	25.7760596	0	0	0	0	0	3
7	7	0.00396992406	0.0689337437	1.65717724	6.92706987	1.02235728	34.263067	27.3359972	0	0	0	0	0	3
8	7	0.00496693051	0.0787814214	1.95321413	5.92867333	1.02235728	34.263067	28.3343937	0	0	0	0	0	3
9	8	0.0060166148	0.0886290991	1.64433758	5.18120984	1.02235728	34.263067	29.0818572	0	0	0	0	0	3
10	8	0.00710412005	0.0984767767	0.99142942	4.53983439	0.99142942	34.263067	29.7232326	0	0	0	0	0	3
11	9	0.00857442523	0.108324454	1.00521971	3.93373402	0.99142942	34.263067	30.329333	0	0	0	0	0	3
12	10	0.00955483636	0.118172132	2.36329756	3.77259328	0.99142942	34.263067	30.4904737	0	0	0	0	0	3
13	10	0.01022427	0.12801981	2.86325569	3.71305444	0.99142942	34.263067	30.5500126	0	0	0	0	0	3
14	11	0.0113782283	0.137867487	1.45697961	3.48424762	0.99142942	34.263067	30.7788194	0	0	0	0	0	3
15	11	0.0127125299	0.147715165	1.527317	3.27884904	0.99142942	34.263067	30.984218	0	0	0	0	0	3
16	12	0.0146836997	0.157562843	1.41978486	3.02928446	0.99142942	34.263067	31.2337826	0	0	0	0	0	3
17	13	0.0167174698	0.16741052	1.11792283	2.79675705	0.99142942	34.263067	31.46631	0	0	0	0	0	3
18	13	0.019330463	0.177258198	0.513773334	2.48815497	0.513773334	34.263067	31.774912	0	0	0	0	0	3
19	14	0.0216639831	0.187105876	1.60069688	2.39256307	0.513773334	34.263067	31.8705039	0	0	0	0	0	3
20	14	0.0237653172	0.196953553	1.7229161	2.33335275	0.513773334	34.263067	31.9297143	0	0	0	0	0	3
21	15	0.0274737527	0.206801231	0.860661459	2.13456737	0.513773334	34.263067	32.1284997	0	0	0	0	0	3
22	15	0.0308620923	0.216648909	0.44906089	1.94951613	0.44906089	34.263067	32.3135509	0	0	0	0	0	3
23	16	0.0352787554	0.226496586	0.725584704	1.79628814	0.44906089	34.263067	32.4667789	0	0	0	0	0	3
24	17	0.039575125	0.236344264	0.590167018	1.66534876	0.44906089	34.263067	32.5977183	0	0	0	0	0	3
25	17	0.0435376044	0.246191942	0.361737701	1.54670347	0.361737701	34.263067	32.7163636	0	0	0	0	0	3
26	17	0.0494482759	0.25603962	0.446846064	1.41523486	0.361737701	34.263067	32.8478322	0	0	0	0	0	3
27	18	0.0552547775	0.265887297	0.380644967	1.30651399	0.361737701	34.263067	32.956553	0	0	0	0	0	3
28	18	0.0601735368	0.275734975	0.612221099	1.24976047	0.361737701	34.263067	33.0133066	0	0	0	0	0	3
