Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	2	0.000546925392	0.00984767767	0	0	0	0	0	0	0	0	0	0	3
2	3	0.000993116355	0.0196953553	0	0	0	0	0	0	0	0	0	0	3
3	4	0.00144371966	0.029543033	0	0	0	0	0	0	0	0	0	0	3
4	4	0.00186206646	0.0393907107	0	0	0	0	0	0	0	0	0	0	3
5	5	0.00230383215	0.0492383884	0	0	0	0	0	0	0	0	0	0	3
6	6	0.00306319089	0.059086066	0	0	0	0	0	0	0	0	0	0	3
7	7	0.00396992406	0.0689337437	0	0	0	0	0	0	0	0	0	0	3
8	7	0.00496693051	0.0787814214	0	0	0	0	0	0	0	0	0	0	3
9	8	0.0060166148	0.0886290991	0	0	0	0	0	0	0	0	0	0	3
10	8	0.00710412005	0.0984767767	0	0	0	0	0	0	0	0	0	0	3
11	9	0.00857442523	0.108324454	0	0	0	0	0	0	0	0	0	0	3
12	10	0.00955483636	0.118172132	0	0	0	0	0	0	0	0	0	0	3
13	10	0.01022427	0.12801981	0	0	0	0	0	0	0	0	0	0	3
14	11	0.0113782283	0.137867487	0	0	0	0	0	0	0	0	0	0	3
15	11	0.0127125299	0.147715165	0	0	0	0	0	0	0	0	0	0	3
16	12	0.0146836997	0.157562843	0	0	0	0	0	0	0	0	0	0	3
17	13	0.0167174698	0.16741052	0	0	0	0	0	0	0	0	0	0	3
18	13	0.019330463	0.177258198	0	0	0	0	0	0	0	0	0	0	3
19	14	0.0216639831	0.187105876	0	0	0	0	0	0	0	0	0	0	3
20	14	0.0237653172	0.196953553	0	0	0	0	0	0	0	0	0	0	3
21	15	0.0274737527	0.206801231	0	0	0	0	0	0	0	0	0	0	3
22	15	0.0308620923	0.216648909	0	0	0	0	0	0	0	0	0	0	3
23	16	0.0352787554	0.226496586	0	0	0	0	0	0	0	0	0	0	3
24	17	0.039575125	0.236344264	0	0	0	0	0	0	0	0	0	0	3
25	17	0.0435376044	0.246191942	0	0	0	0	0	0	0	0	0	0	3
26	17	0.0494482759	0.25603962	0	0	0	0	0	0	0	0	0	0	3
27	18	0.0552547775	0.265887297	0	0	0	0	0	0	0	0	0	0	3
28	18	0.0601735368	0.275734975	0	0	0	0	0	0	0	0	0	0	3
