Iteration	CPUTime	PhysTime	Travels
1	2	0.000546925392	0.00984767767
2	3	0.000993116355	0.0196953553
3	4	0.00144371966	0.029543033
4	4	0.00186206646	0.0393907107
5	5	0.00230383215	0.0492383884
6	6	0.00306319089	0.059086066
7	7	0.00396992406	0.0689337437
8	7	0.00496693051	0.0787814214
9	8	0.0060166148	0.0886290991
10	8	0.00710412005	0.0984767767
11	9	0.00857442523	0.108324454
12	10	0.00955483636	0.118172132
13	10	0.01022427	0.12801981
14	11	0.0113782283	0.137867487
15	11	0.0127125299	0.147715165
16	12	0.0146836997	0.157562843
17	13	0.0167174698	0.16741052
18	13	0.019330463	0.177258198
19	14	0.0216639831	0.187105876
20	14	0.0237653172	0.196953553
21	15	0.0274737527	0.206801231
22	15	0.0308620923	0.216648909
23	16	0.0352787554	0.226496586
24	17	0.039575125	0.236344264
25	17	0.0435376044	0.246191942
26	17	0.0494482759	0.25603962
27	18	0.0552547775	0.265887297
28	18	0.0601735368	0.275734975
29	19	0.0661977086	0.285582653
30	19	0.0723840494	0.29543033
31	20	0.079001449	0.305278008
32	20	0.0850109157	0.315125686
33	21	0.09154383	0.324973363
34	21	0.0987203492	0.334821041
35	21	0.106755654	0.344668719
36	22	0.114451901	0.354516396
37	22	0.122907977	0.364364074
38	23	0.130818328	0.374211752
39	24	0.136802282	0.384059429
40	24	0.141470022	0.393907107
41	25	0.144040693	0.403754785
42	25	0.148522479	0.413602462
43	26	0.153790306	0.42345014
44	27	0.157093389	0.433297818
45	27	0.162863925	0.443145495
46	28	0.168738929	0.452993173
47	28	0.172767551	0.462840851
48	29	0.179806016	0.472688528
49	30	0.187449561	0.482536206
50	30	0.192769916	0.492383884
51	31	0.198159852	0.502231561
52	31	0.206347652	0.512079239
53	32	0.213977333	0.521926917
54	32	0.222854313	0.531774594
55	33	0.228914807	0.541622272
56	33	0.236261488	0.55146995
57	33	0.246171493	0.561317627
58	34	0.253948433	0.571165305
59	34	0.262300713	0.581012983
60	35	0.270670369	0.59086066
61	35	0.279467952	0.600708338
