Iteration	CPUTime	PhysTime	Travels
115	63	0.309276242	1.13248293
116	64	0.311816997	1.14233061
117	64	0.313454803	1.15217829
118	65	0.314754914	1.16202597
119	65	0.316866063	1.17187364
120	66	0.319556494	1.18172132
121	66	0.322435271	1.191569
122	67	0.32433422	1.20141668
123	68	0.325336196	1.21126435
124	68	0.327206669	1.22111203
125	69	0.329951097	1.23095971
126	69	0.333087845	1.24080739
127	70	0.33570316	1.25065506
128	70	0.339167223	1.26050274
129	71	0.342337744	1.27035042
130	71	0.345071573	1.2801981
131	72	0.348372159	1.29004578
132	72	0.352134052	1.29989345
133	72	0.354694761	1.30974113
134	73	0.358931299	1.31958881
135	73	0.362656409	1.32943649
136	74	0.366166624	1.33928416
137	74	0.370024135	1.34913184
138	75	0.374276027	1.35897952
139	75	0.378412251	1.3688272
140	76	0.382228905	1.37867487
141	76	0.384891657	1.38852255
142	77	0.387754825	1.39837023
143	77	0.390381588	1.40821791
144	78	0.391900298	1.41806558
145	78	0.393401801	1.42791326
146	79	0.39561597	1.43776094
147	79	0.398530699	1.44760862
148	80	0.400242726	1.4574563
149	81	0.402721429	1.46730397
150	81	0.405952684	1.47715165
151	82	0.408963677	1.48699933
152	82	0.412359803	1.49684701
153	83	0.41567801	1.50669468
154	83	0.418502244	1.51654236
155	84	0.421317027	1.52639004
156	84	0.424526546	1.53623772
157	85	0.4278592	1.54608539
158	85	0.432044895	1.55593307
159	85	0.436254164	1.56578075
160	86	0.439083785	1.57562843
161	86	0.443773242	1.58547611
162	87	0.448073574	1.59532378
163	87	0.452383298	1.60517146
164	88	0.456618663	1.61501914
165	88	0.460841944	1.62486682
166	89	0.46481983	1.63471449
167	89	0.467801344	1.64456217
168	90	0.470191425	1.65440985
169	90	0.471485219	1.66425753
170	91	0.473827615	1.6741052
171	92	0.476430819	1.68395288
172	92	0.4788446	1.69380056
173	93	0.482289276	1.70364824
174	93	0.485810681	1.71349592
175	94	0.488830798	1.72334359
176	94	0.492948135	1.73319127
177	95	0.496169621	1.74303895
178	96	0.499935883	1.75288663
179	96	0.504274759	1.7627343
180	96	0.507012323	1.77258198
181	97	0.511030369	1.78242966
182	97	0.514352984	1.79227734
183	98	0.517718331	1.80212501
184	98	0.521214233	1.81197269
185	99	0.524881246	1.82182037
186	99	0.528716474	1.83166805
187	99	0.532777856	1.84151572
188	100	0.536768275	1.8513634
189	100	0.540930534	1.86121108
190	101	0.544748789	1.87105876
191	101	0.547940539	1.88090644
192	102	0.549488116	1.89075411
193	103	0.55092267	1.90060179
194	103	0.553190997	1.91044947
195	104	0.55607817	1.92029715
196	104	0.558924388	1.93014482
197	105	0.559320827	1.9399925
198	105	0.560147341	1.94984018
199	106	0.561201696	1.95968786
200	106	0.563006486	1.96953553
201	107	0.564185566	1.97938321
202	108	0.565401458	1.98923089
203	108	0.566866429	1.99907857
204	109	0.568173346	2.00892625
205	109	0.569508276	2.01877392
206	110	0.57091644	2.0286216
207	110	0.572716838	2.03846928
208	111	0.574599968	2.04831696
209	111	0.575979041	2.05816463
210	112	0.577847839	2.06801231
211	112	0.580847739	2.07785999
212	113	0.583715421	2.08770767
213	113	0.587134532	2.09755534
214	114	0.58968568	2.10740302
215	114	0.592168385	2.1172507
216	115	0.595630257	2.12709838
217	115	0.59924668	2.13694606
218	116	0.603110211	2.14679373
219	116	0.606561402	2.15664141
220	117	0.61059971	2.16648909
221	117	0.614826009	2.17633677
222	118	0.618509382	2.18618444
223	118	0.622860746	2.19603212
224	119	0.62627832	2.2058798
225	119	0.627878093	2.21572748
226	120	0.629418108	2.22557515
227	120	0.632112992	2.23542283
228	121	0.6346125	2.24527051
229	122	0.637589896	2.25511819
230	122	0.640650937	2.26496586
231	123	0.64439102	2.27481354
232	123	0.647640844	2.28466122
233	124	0.649941208	2.2945089
234	124	0.652685415	2.30435658
235	125	0.655859112	2.31420425
236	125	0.65891244	2.32405193
237	126	0.66231352	2.33389961
238	126	0.665490391	2.34374729
239	127	0.669522413	2.35359496
240	127	0.673352617	2.36344264
241	128	0.677193336	2.37329032
242	128	0.680788593	2.383138
243	128	0.684566427	2.39298567
244	129	0.688621789	2.40283335
245	129	0.692559845	2.41268103
246	130	0.696835316	2.42252871
247	130	0.700818735	2.43237639
248	131	0.703949893	2.44222406
249	131	0.705705338	2.45207174
250	132	0.707440239	2.46191942
251	132	0.7096674	2.4717671
252	133	0.712251342	2.48161477
253	134	0.715040675	2.49146245
254	134	0.718742589	2.50131013
255	135	0.722441454	2.51115781
256	135	0.72592274	2.52100548
257	136	0.729042369	2.53085316
258	136	0.732068558	2.54070084
259	137	0.734696828	2.55054852
260	137	0.738736751	2.5603962
261	138	0.740864795	2.57024387
262	138	0.74484196	2.58009155
263	139	0.747485552	2.58993923
264	139	0.752387259	2.59978691
265	140	0.755177782	2.60963458
266	140	0.758621317	2.61948226
267	140	0.762462432	2.62932994
268	141	0.766623308	2.63917762
269	141	0.77055832	2.64902529
270	142	0.774700368	2.65887297
271	142	0.778601849	2.66872065
272	143	0.781430802	2.67856833
273	144	0.784282416	2.688416
274	144	0.785667054	2.69826368
275	145	0.787969593	2.70811136
276	145	0.790609261	2.71795904
277	146	0.791918204	2.72780672
278	147	0.794587438	2.73765439
279	147	0.796951182	2.74750207
280	147	0.799723958	2.75734975
281	148	0.802815881	2.76719743
282	148	0.807446966	2.7770451
283	149	0.810740347	2.78689278
284	149	0.814018518	2.79674046
285	150	0.816336169	2.80658814
286	150	0.82123508	2.81643581
287	151	0.825605374	2.82628349
288	151	0.828369814	2.83613117
289	152	0.833339298	2.84597885
290	152	0.8376599	2.85582653
291	152	0.842088254	2.8656742
292	153	0.846374013	2.87552188
293	153	0.850651917	2.88536956
294	154	0.854937322	2.89521724
295	154	0.858576954	2.90506491
296	155	0.861847078	2.91491259
297	156	0.863177654	2.92476027
298	156	0.864859798	2.93460795
299	157	0.86709897	2.94445562
300	157	0.869772225	2.9543033
301	159	0.87239714	2.96415098
302	159	0.872688898	2.97399866
303	159	0.873486721	2.98384633
304	160	0.874471995	2.99369401
305	160	0.875819234	3.00354169
306	161	0.877817567	3.01338937
307	161	0.879576833	3.02323705
308	162	0.882140339	3.03308472
309	162	0.883497654	3.0429324
310	163	0.886213549	3.05278008
311	163	0.888676187	3.06262776
312	164	0.890948518	3.07247543
313	164	0.893372144	3.08232311
314	165	0.896508533	3.09217079
315	165	0.899361853	3.10201847
316	166	0.903288902	3.11186614
317	166	0.906546004	3.12171382
318	167	0.909665621	3.1315615
319	167	0.912772402	3.14140918
320	168	0.916012194	3.15125686
321	168	0.919842705	3.16110453
322	168	0.924044243	3.17095221
323	169	0.928139647	3.18079989
324	169	0.930365767	3.19064757
325	170	0.934702852	3.20049524
326	170	0.938093968	3.21034292
327	171	0.941057959	3.2201906
328	172	0.942255817	3.23003828
329	172	0.943778968	3.23988595
330	173	0.94674648	3.24973363
331	173	0.949188483	3.25958131
332	174	0.952322333	3.26942899
333	174	0.954826095	3.27927667
334	175	0.958404493	3.28912434
335	175	0.962259747	3.29897202
336	176	0.966727089	3.3088197
337	177	0.96964955	3.31866738
338	177	0.972881164	3.32851505
339	177	0.976063313	3.33836273
340	178	0.979896019	3.34821041
341	178	0.983157674	3.35805809
342	179	0.986786159	3.36790576
343	179	0.989887086	3.37775344
344	180	0.993563617	3.38760112
345	180	0.997645097	3.3974488
346	180	1	3.40729647
