Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0.000187504834	0.00984767767	112.337536	112.337536	112.337536	112.337536	0	0	0	0	0	0	3
2	4	0.00037087218	0.0196953553	25.8769832	69.5895408	25.8769832	112.337536	42.7479947	0	0	0	0	0	3
3	5	0.000551517441	0.029543033	5.52893918	48.6069876	5.52893918	112.337536	63.7305479	0	0	0	0	0	3
4	5	0.00073197824	0.0393907107	7.81519513	38.5502413	5.52893918	112.337536	73.7872943	0	0	0	0	0	3
5	6	0.000923820617	0.0492383884	6.79101721	31.9550593	5.52893918	112.337536	80.3824762	0	0	0	0	0	3
6	7	0.00126214981	0.059086066	9.43881106	25.9194017	5.52893918	112.337536	86.4181338	0	0	0	0	0	3
7	7	0.0016506141	0.0689337437	7.53848691	21.5935396	5.52893918	112.337536	90.7439959	0	0	0	0	0	3
8	8	0.00205722973	0.0787814214	9.13766045	19.1316098	5.52893918	112.337536	93.2059257	0	0	0	0	0	3
9	9	0.00246504433	0.0886290991	10.2543274	17.6629606	5.52893918	112.337536	94.6745749	0	0	0	0	0	3
10	9	0.00287595495	0.0984767767	7.80022116	16.2537924	5.52893918	112.337536	96.0837432	0	0	0	0	0	3
11	10	0.00351205838	0.108324454	6.5724236	14.5003045	5.52893918	112.337536	97.8372311	0	0	0	0	0	3
12	11	0.00420971329	0.118172132	7.06973763	13.2688735	5.52893918	112.337536	99.068662	0	0	0	0	0	3
13	11	0.00492048413	0.12801981	6.13083881	12.2377743	5.52893918	112.337536	100.099761	0	0	0	0	0	3
14	12	0.00567247201	0.137867487	6.6567931	11.4979152	5.52893918	112.337536	100.83962	0	0	0	0	0	3
15	12	0.00650913531	0.147715165	4.66072802	10.6190852	4.66072802	112.337536	101.71845	0	0	0	0	0	3
