Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	3	0.000187504834	0.00984767767	103027.141	103027.141	103027.141	103027.141	0	0	0	0	0	0	3
2	4	0.00037087218	0.0196953553	100337.08	101697.116	100337.08	103027.141	1330.02557	0	0	0	0	0	3
3	5	0.000551517441	0.029543033	98730.5061	100725.426	98730.5061	103027.141	2301.71556	0	0	0	0	0	3
4	5	0.00073197824	0.0393907107	99896.4647	100521.055	98730.5061	103027.141	2506.08637	0	0	0	0	0	3
5	6	0.000923820617	0.0492383884	106477.151	101757.909	98730.5061	106477.151	2506.08637	0	0	0	0	0	3
6	7	0.00126214981	0.059086066	104062.65	102375.713	98730.5061	106477.151	2506.08637	0	0	0	0	0	3
7	7	0.0016506141	0.0689337437	106049.244	103240.261	98730.5061	106477.151	2719.20649	0	0	0	0	0	3
8	8	0.00205722973	0.0787814214	100017.59	102603.294	98730.5061	106477.151	2719.20649	0	0	0	0	0	3
9	9	0.00246504433	0.0886290991	107119.399	103350.434	98730.5061	107119.399	2829.37893	0	0	0	0	0	3
10	9	0.00287595495	0.0984767767	103076.696	103311.323	98730.5061	107119.399	2829.37893	0	0	0	0	0	3
11	10	0.00351205838	0.108324454	93118.7749	101465.25	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
12	11	0.00420971329	0.118172132	100272.376	101267.561	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
13	11	0.00492048413	0.12801981	100823.63	101203.435	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
14	12	0.00567247201	0.137867487	99804.5688	101017.99	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
15	12	0.00650913531	0.147715165	104397.196	101452.342	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
16	13	0.00780993695	0.157562843	102918.294	101696.507	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
17	14	0.00904087654	0.16741052	100309.555	101507.67	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
18	14	0.0101581185	0.177258198	101115.579	101464.546	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
19	15	0.0111482278	0.187105876	101585.702	101475.306	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
20	15	0.0124559939	0.196953553	101442.523	101471.864	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
21	16	0.0145199302	0.206801231	102001.55	101547.156	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
22	17	0.0169984923	0.216648909	99689.084	101276.23	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
23	17	0.0191914434	0.226496586	101040.646	101249.31	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
24	18	0.0217763529	0.236344264	99685.6496	101063.7	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
25	18	0.0231420368	0.246191942	99709.9888	100983.813	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
26	19	0.0258547242	0.25603962	100902.146	100975.244	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
27	19	0.0278804573	0.265887297	100813.485	100963.491	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
28	20	0.0299997805	0.275734975	102023.566	101038.38	93118.7749	107119.399	2829.37893	0	0	0	0	0	3
