Iteration	CPUTime	PhysTime	Travels
136	72	0.197622287	1.33928416
137	73	0.199079115	1.34913184
138	73	0.200903034	1.35897952
139	74	0.203017782	1.3688272
140	74	0.204100461	1.37867487
141	75	0.205410541	1.38852255
142	75	0.207276445	1.39837023
143	76	0.209126502	1.40821791
144	76	0.21067782	1.41806558
145	77	0.213235504	1.42791326
146	77	0.215097851	1.43776094
147	78	0.217214238	1.44760862
148	78	0.218939482	1.4574563
149	78	0.220756871	1.46730397
150	79	0.22277129	1.47715165
151	79	0.225052676	1.48699933
152	80	0.227197952	1.49684701
153	80	0.229514109	1.50669468
154	81	0.231545971	1.51654236
155	81	0.233215696	1.52639004
156	82	0.234725394	1.53623772
157	82	0.235519424	1.54608539
158	83	0.23625548	1.55593307
159	83	0.237569661	1.56578075
160	84	0.239155994	1.57562843
161	85	0.24043853	1.58547611
162	85	0.242322127	1.59532378
163	86	0.243001981	1.60517146
164	86	0.244357097	1.61501914
165	87	0.245978951	1.62486682
166	87	0.247628175	1.63471449
167	88	0.249366701	1.64456217
168	88	0.250394944	1.65440985
169	89	0.251970356	1.66425753
170	89	0.253991631	1.6741052
171	90	0.256099793	1.68395288
172	90	0.258163303	1.69380056
173	90	0.259569987	1.70364824
174	91	0.261304905	1.71349592
175	91	0.263038127	1.72334359
176	92	0.264839712	1.73319127
177	92	0.266903878	1.74303895
178	92	0.269076562	1.75288663
179	93	0.27137349	1.7627343
180	93	0.273935377	1.77258198
181	94	0.275552638	1.78242966
182	94	0.277015968	1.79227734
183	95	0.278957878	1.80212501
184	96	0.280297539	1.81197269
185	96	0.281075066	1.82182037
186	97	0.282474639	1.83166805
187	97	0.284209585	1.84151572
188	98	0.285662823	1.8513634
189	99	0.287204852	1.86121108
190	99	0.28905929	1.87105876
191	100	0.291057273	1.88090644
192	100	0.293421037	1.89075411
193	101	0.294412116	1.90060179
194	101	0.29593171	1.91044947
195	102	0.297989554	1.92029715
196	102	0.30002087	1.93014482
197	103	0.301770153	1.9399925
198	103	0.304076905	1.94984018
199	104	0.306531221	1.95968786
200	104	0.307991719	1.96953553
201	105	0.309913433	1.97938321
202	105	0.312113462	1.98923089
203	106	0.314383637	1.99907857
204	106	0.316633241	2.00892625
205	107	0.319110964	2.01877392
206	107	0.320627765	2.0286216
207	108	0.322220094	2.03846928
208	108	0.323871002	2.04831696
209	109	0.324941597	2.05816463
210	109	0.325697804	2.06801231
211	110	0.327008689	2.07785999
212	111	0.32850683	2.08770767
213	111	0.329909241	2.09755534
214	112	0.331895746	2.10740302
215	112	0.334051683	2.1172507
216	113	0.336300334	2.12709838
217	114	0.338021426	2.13694606
218	114	0.340321587	2.14679373
219	115	0.342299004	2.15664141
220	115	0.344642652	2.16648909
221	116	0.346528518	2.17633677
222	116	0.348757601	2.18618444
223	117	0.350277587	2.19603212
224	117	0.352196476	2.2058798
225	117	0.354243375	2.21572748
226	118	0.356394151	2.22557515
227	118	0.358612458	2.23542283
228	119	0.360939043	2.24527051
229	119	0.363409928	2.25511819
230	120	0.365325073	2.26496586
231	120	0.367105982	2.27481354
232	121	0.369073136	2.28466122
233	121	0.369994897	2.2945089
234	122	0.37079848	2.30435658
235	122	0.372097242	2.31420425
236	123	0.373698776	2.32405193
237	124	0.375455626	2.33389961
238	124	0.377137377	2.34374729
239	125	0.379110881	2.35359496
240	125	0.380964403	2.36344264
241	126	0.381844925	2.37329032
242	126	0.383279984	2.383138
243	127	0.385029176	2.39298567
244	127	0.386170795	2.40283335
245	128	0.388037756	2.41268103
246	128	0.389759062	2.42252871
247	129	0.392122905	2.43237639
248	129	0.394057959	2.44222406
249	129	0.396442103	2.45207174
250	130	0.398332174	2.46191942
251	130	0.400379783	2.4717671
252	131	0.402541853	2.48161477
253	131	0.404844958	2.49146245
254	132	0.407077803	2.50131013
255	132	0.409226702	2.51115781
256	133	0.411012238	2.52100548
257	133	0.412651689	2.53085316
258	134	0.414039595	2.54070084
259	134	0.414904591	2.55054852
260	135	0.415663867	2.5603962
261	135	0.417060584	2.57024387
262	136	0.418507465	2.58009155
263	137	0.419863107	2.58993923
264	137	0.422012998	2.59978691
265	138	0.423932942	2.60963458
266	138	0.425981102	2.61948226
267	139	0.428131582	2.62932994
268	139	0.429889041	2.63917762
269	140	0.432302609	2.64902529
270	140	0.433995917	2.65887297
271	141	0.435663462	2.66872065
272	141	0.438128817	2.67856833
273	142	0.439616462	2.688416
274	142	0.442011498	2.69826368
275	142	0.444105198	2.70811136
276	143	0.446313	2.71795904
277	143	0.448619499	2.72780672
278	144	0.450992692	2.73765439
279	144	0.453402352	2.74750207
280	145	0.455018683	2.75734975
281	145	0.456585211	2.76719743
282	146	0.458416654	2.7770451
283	146	0.459865935	2.78689278
284	147	0.460740545	2.79674046
285	147	0.462051284	2.80658814
286	148	0.463694259	2.81643581
287	149	0.465105493	2.82628349
288	149	0.467016859	2.83613117
289	150	0.469258165	2.84597885
290	150	0.471384629	2.85582653
291	151	0.473822845	2.8656742
292	151	0.475580067	2.87552188
293	152	0.476128108	2.88536956
294	152	0.47797661	2.89521724
295	153	0.480382699	2.90506491
296	153	0.482746721	2.91491259
297	154	0.484778952	2.92476027
298	154	0.48658917	2.93460795
299	154	0.488824862	2.94445562
300	155	0.491126294	2.9543033
301	156	0.493391882	2.96415098
302	156	0.495689739	2.97399866
303	157	0.498097887	2.98384633
304	157	0.500306773	2.99369401
305	158	0.502130991	3.00354169
306	158	0.503614384	3.01338937
307	159	0.504484344	3.02323705
308	160	0.505260466	3.03308472
309	160	0.506543426	3.0429324
310	161	0.507990591	3.05278008
311	161	0.509267067	3.06262776
312	162	0.51113124	3.07247543
313	162	0.513007393	3.08232311
314	163	0.51461242	3.09217079
315	164	0.516824197	3.10201847
316	164	0.5186657	3.11186614
317	165	0.5205226	3.12171382
318	165	0.522747632	3.1315615
319	165	0.524174511	3.14140918
320	166	0.526781183	3.15125686
321	166	0.528760267	3.16110453
322	167	0.53154552	3.17095221
323	167	0.534068896	3.18079989
324	167	0.536398255	3.19064757
325	168	0.538750656	3.20049524
326	168	0.541063819	3.21034292
327	169	0.543584287	3.2201906
328	169	0.545874955	3.23003828
329	170	0.547549833	3.23988595
330	171	0.549256592	3.24973363
331	171	0.549794778	3.25958131
332	172	0.550529333	3.26942899
333	172	0.552043577	3.27927667
334	173	0.553476127	3.28912434
335	174	0.555066348	3.29897202
336	174	0.556742259	3.3088197
337	175	0.557623641	3.31866738
338	175	0.559271209	3.32851505
339	176	0.561481298	3.33836273
340	176	0.562869689	3.34821041
341	177	0.564093185	3.35805809
342	177	0.565987028	3.36790576
343	178	0.567643863	3.37775344
344	178	0.569202763	3.38760112
345	179	0.571455384	3.3974488
346	179	0.573201039	3.40729647
347	180	0.575653264	3.41714415
348	180	0.577470501	3.42699183
349	180	0.579424364	3.43683951
350	181	0.581693493	3.44668719
351	181	0.584138893	3.45653486
352	182	0.586440753	3.46638254
353	182	0.588904881	3.47623022
354	183	0.591197439	3.4860779
355	183	0.592870848	3.49592557
356	184	0.594391028	3.50577325
357	184	0.595118242	3.51562093
358	185	0.596349703	3.52546861
359	186	0.597831642	3.53531628
360	186	0.599342084	3.54516396
361	187	0.601107265	3.55501164
362	187	0.602457578	3.56485932
363	188	0.604595389	3.574707
364	188	0.604749723	3.58455467
365	189	0.605013497	3.59440235
366	190	0.60579408	3.60425003
367	190	0.60650495	3.61409771
368	191	0.607174665	3.62394538
369	191	0.607909576	3.63379306
370	192	0.608822469	3.64364074
371	193	0.609358771	3.65348842
372	193	0.610302085	3.66333609
373	194	0.611575686	3.67318377
374	194	0.612800877	3.68303145
375	195	0.614903301	3.69287913
376	195	0.61651004	3.70272681
377	195	0.618395557	3.71257448
378	196	0.620874126	3.72242216
379	196	0.62237309	3.73226984
380	197	0.624258452	3.74211752
381	197	0.626550955	3.75196519
382	197	0.629063703	3.76181287
383	198	0.631323472	3.77166055
384	198	0.633167365	3.78150823
385	199	0.635125776	3.7913559
386	199	0.637346428	3.80120358
387	200	0.638697066	3.81105126
388	200	0.639704412	3.82089894
389	201	0.640621587	3.83074661
390	202	0.64220789	3.84059429
391	202	0.643512816	3.85044197
392	203	0.645084605	3.86028965
393	203	0.646413773	3.87013733
394	204	0.648084672	3.879985
395	204	0.650078548	3.88983268
396	205	0.652544776	3.89968036
397	206	0.654247188	3.90952804
398	206	0.656474118	3.91937571
399	206	0.658702656	3.92922339
400	207	0.661117562	3.93907107
401	208	0.662879173	3.94891875
402	208	0.665469012	3.95876642
403	209	0.666963497	3.9686141
404	209	0.668931815	3.97846178
405	209	0.671209937	3.98830946
406	210	0.673579048	3.99815714
407	210	0.675825023	4.00800481
408	211	0.678337624	4.01785249
409	211	0.680470045	4.02770017
410	212	0.682214492	4.03754785
411	213	0.684193981	4.04739552
412	213	0.68459948	4.0572432
413	214	0.685562188	4.06709088
414	214	0.687104287	4.07693856
415	215	0.688051211	4.08678623
416	215	0.689657752	4.09663391
417	216	0.691124619	4.10648159
418	216	0.692529646	4.11632927
419	217	0.694401072	4.12617695
420	217	0.69669175	4.13602462
421	218	0.698502854	4.1458723
422	218	0.701076732	4.15571998
423	219	0.703168134	4.16556766
424	219	0.705123012	4.17541533
425	220	0.707397988	4.18526301
426	220	0.70945682	4.19511069
427	220	0.711170462	4.20495837
428	221	0.71342138	4.21480604
429	221	0.715734192	4.22465372
430	222	0.718107104	4.2345014
431	222	0.720405019	4.24434908
432	223	0.722879423	4.25419675
433	223	0.724346657	4.26404443
434	224	0.725835935	4.27389211
435	224	0.72765794	4.28373979
436	225	0.729006274	4.29358747
437	225	0.729786594	4.30343514
438	226	0.731188322	4.31328282
439	226	0.732665908	4.3231305
440	227	0.734232939	4.33297818
441	228	0.734913743	4.34282585
442	228	0.736116205	4.35267353
443	229	0.737347043	4.36252121
444	229	0.737727154	4.37236889
445	230	0.738110507	4.38221656
446	230	0.738604203	4.39206424
447	231	0.739056507	4.40191192
448	231	0.739593325	4.4117596
449	232	0.740188349	4.42160728
450	232	0.740841668	4.43145495
451	233	0.741537722	4.44130263
452	233	0.742263344	4.45115031
453	234	0.743055513	4.46099799
454	235	0.743961924	4.47084566
455	235	0.7450504	4.48069334
456	236	0.746090557	4.49054102
457	236	0.747487991	4.5003887
458	237	0.749122624	4.51023637
459	237	0.750881762	4.52008405
460	238	0.752789925	4.52993173
461	238	0.7548993	4.53977941
462	239	0.756629563	4.54962709
463	239	0.759581053	4.55947476
464	239	0.761945809	4.56932244
465	240	0.764513393	4.57917012
466	240	0.76691102	4.5890178
467	241	0.769229703	4.59886547
468	241	0.771482103	4.60871315
469	242	0.773692216	4.61856083
470	242	0.774176578	4.62840851
471	243	0.775158476	4.63825618
472	243	0.776687872	4.64810386
473	244	0.778125409	4.65795154
474	245	0.780055667	4.66779922
475	245	0.78134454	4.67764689
476	246	0.783481958	4.68749457
477	246	0.785409597	4.69734225
478	247	0.787282143	4.70718993
479	247	0.788987909	4.71703761
480	248	0.790510852	4.72688528
481	248	0.791651332	4.73673296
482	249	0.793359514	4.74658064
483	249	0.795702445	4.75642832
484	250	0.797479181	4.76627599
485	250	0.799929376	4.77612367
486	250	0.802040252	4.78597135
487	251	0.804639606	4.79581903
488	251	0.806788553	4.8056667
489	252	0.809094829	4.81551438
490	252	0.811427304	4.82536206
491	252	0.813819378	4.83520974
492	253	0.81600343	4.84505742
493	254	0.817764599	4.85490509
494	254	0.818634681	4.86475277
495	255	0.819431725	4.87460045
496	255	0.820717143	4.88444813
497	256	0.82196094	4.8942958
498	256	0.823523142	4.90414348
499	257	0.825362063	4.91399116
500	257	0.827037815	4.92383884
501	259	0.829009355	4.93368651
502	259	0.831309524	4.94353419
503	259	0.832832345	4.95338187
504	260	0.835278	4.96322955
505	260	0.837316329	4.97307722
506	261	0.839744749	4.9829249
507	261	0.841970813	4.99277258
508	262	0.844029124	5.00262026
509	262	0.846256143	5.01246794
510	263	0.848111409	5.02231561
511	263	0.850229025	5.03216329
512	263	0.852392459	5.04201097
513	264	0.854685069	5.05185865
514	264	0.857150611	5.06170632
515	265	0.85891479	5.071554
516	265	0.860475488	5.08140168
517	266	0.862219674	5.09124936
518	267	0.863729964	5.10109703
519	267	0.864484111	5.11094471
520	268	0.865761486	5.12079239
521	268	0.86738564	5.13064007
522	269	0.868747021	5.14048775
523	269	0.87083551	5.15033542
524	270	0.872696087	5.1601831
525	271	0.873714203	5.17003078
526	271	0.87530412	5.17987846
527	272	0.876952624	5.18972613
528	272	0.878716666	5.19957381
529	273	0.880434592	5.20942149
530	273	0.882559757	5.21926917
531	273	0.883939396	5.22911684
532	274	0.886146344	5.23896452
533	274	0.887797424	5.2488122
534	275	0.889993688	5.25865988
535	275	0.891928835	5.26850756
536	275	0.893954976	5.27835523
537	276	0.89612977	5.28820291
538	276	0.898438456	5.29805059
539	277	0.900667859	5.30789827
540	277	0.902653225	5.31774594
541	278	0.904160635	5.32759362
542	278	0.905882441	5.3374413
543	279	0.90772587	5.34728898
544	280	0.908633554	5.35713665
545	280	0.909352214	5.36698433
546	281	0.910686642	5.37683201
547	281	0.912148229	5.38667969
548	282	0.913170982	5.39652736
549	282	0.914717152	5.40637504
550	283	0.916435473	5.41622272
551	283	0.917611472	5.4260704
552	284	0.919714594	5.43591808
553	284	0.921976847	5.44576575
554	285	0.92371185	5.45561343
555	286	0.925791764	5.46546111
556	286	0.928107957	5.47530879
557	286	0.930523648	5.48515646
558	287	0.932178742	5.49500414
559	287	0.934856226	5.50485182
560	288	0.936296388	5.5146995
561	288	0.938963719	5.52454717
562	289	0.941618166	5.53439485
563	289	0.94408934	5.54424253
564	289	0.946549237	5.55409021
565	290	0.948863798	5.56393789
566	290	0.950898829	5.57378556
567	291	0.95272984	5.58363324
568	292	0.953503818	5.59348092
569	292	0.954448483	5.6033286
570	293	0.955737215	5.61317627
571	294	0.957311615	5.62302395
572	294	0.958777696	5.63287163
573	295	0.960794414	5.64271931
574	295	0.962887774	5.65256698
575	296	0.964706479	5.66241466
576	296	0.966637359	5.67226234
577	297	0.968399717	5.68211002
578	297	0.970540185	5.6919577
579	298	0.972632492	5.70180537
580	298	0.974467978	5.71165305
581	299	0.976357878	5.72150073
582	299	0.97874254	5.73134841
583	300	0.980598481	5.74119608
584	300	0.982730766	5.75104376
585	300	0.984931092	5.76089144
586	301	0.987133611	5.77073912
587	301	0.989385069	5.78058679
588	302	0.991818328	5.79043447
589	302	0.993936962	5.80028215
590	303	0.995885233	5.81012983
591	303	0.997160154	5.8199775
592	304	0.998194891	5.82982518
593	305	0.998929599	5.83967286
594	305	1	5.84952054
