Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1	11	0.00223819572	0.00817963663	101499.666	101499.666	101499.666	101499.666	0	0	0	0	0	0	3
2	14	0.00258031351	0.0163592733	101219.855	101462.567	101219.855	101499.666	37.0995864	0	0	0	0	0	3
3	17	0.00302177552	0.0245389099	101420.995	101456.493	101219.855	101499.666	43.1729185	0	0	0	0	0	3
4	19	0.00355342751	0.0327185465	101456.015	101456.422	101219.855	101499.666	43.2445204	0	0	0	0	0	3
5	21	0.00410922047	0.0408981832	101461.213	101457.07	101219.855	101499.666	43.2445204	0	0	0	0	0	3
6	23	0.00516516245	0.0490778198	101454.233	101456.49	101219.855	101499.666	43.2445204	0	0	0	0	0	3
7	25	0.00636679793	0.0572574564	101454.813	101456.173	101219.855	101499.666	43.4928923	0	0	0	0	0	3
8	27	0.00759524009	0.0654370931	101454.617	101455.922	101219.855	101499.666	43.7446148	0	0	0	0	0	3
9	29	0.00878362715	0.0736167297	101456.444	101455.992	101219.855	101499.666	43.7446148	0	0	0	0	0	3
10	32	0.0099800313	0.0817963663	101457.643	101456.19	101219.855	101499.666	43.7446148	0	0	0	0	0	3
11	33	0.0117337301	0.0899760029	101456.625	101456.255	101219.855	101499.666	43.7446148	0	0	0	0	0	3
12	35	0.0133232266	0.0981556396	101455.799	101456.201	101219.855	101499.666	43.7446148	0	0	0	0	0	3
13	37	0.0149195508	0.106335276	101455.76	101456.154	101219.855	101499.666	43.7446148	0	0	0	0	0	3
14	39	0.0164399119	0.114514913	101455.028	101456.05	101219.855	101499.666	43.7446148	0	0	0	0	0	3
15	41	0.0179447415	0.122694549	101454.736	101455.939	101219.855	101499.666	43.7446148	0	0	0	0	0	3
16	43	0.0200806789	0.130874186	101454.864	101455.825	101219.855	101499.666	43.8412961	0	0	0	0	0	3
17	45	0.022015457	0.139053823	101454.283	101455.69	101219.855	101499.666	43.9767925	0	0	0	0	0	3
18	47	0.0238804564	0.147233459	101454.293	101455.58	101219.855	101499.666	44.0858844	0	0	0	0	0	3
19	49	0.025715145	0.155413096	101453.749	101455.45	101219.855	101499.666	44.2165236	0	0	0	0	0	3
20	51	0.0275240418	0.163592733	101454.588	101455.393	101219.855	101499.666	44.2731717	0	0	0	0	0	3
21	53	0.0302155906	0.171772369	101455.784	101455.428	101219.855	101499.666	44.2731717	0	0	0	0	0	3
22	54	0.0327672172	0.179952006	101456.417	101455.505	101219.855	101499.666	44.2731717	0	0	0	0	0	3
23	56	0.0352126386	0.188131643	101456.775	101455.593	101219.855	101499.666	44.2731717	0	0	0	0	0	3
24	58	0.0375676136	0.196311279	101458.975	101455.805	101219.855	101499.666	44.2731717	0	0	0	0	0	3
25	60	0.0398508581	0.204490916	101459.999	101456.045	101219.855	101499.666	44.2731717	0	0	0	0	0	3
26	61	0.0431272339	0.212670552	101461.649	101456.471	101219.855	101499.666	44.2731717	0	0	0	0	0	3
27	63	0.046372255	0.220850189	101464.656	101457.044	101219.855	101499.666	44.2731717	0	0	0	0	0	3
28	65	0.0496215519	0.229029826	101467.686	101457.741	101219.855	101499.666	44.2731717	0	0	0	0	0	3
29	67	0.0528183781	0.237209462	101468.323	101458.381	101219.855	101499.666	44.2731717	0	0	0	0	0	3
30	69	0.0559385099	0.245389099	101471.235	101459.098	101219.855	101499.666	44.2731717	0	0	0	0	0	3
31	70	0.0601505424	0.253568736	101474.993	101460.211	101219.855	101499.666	44.2731717	0	0	0	0	0	3
32	72	0.0641508985	0.261748372	101475.746	101461.18	101219.855	101499.666	44.2731717	0	0	0	0	0	3
33	74	0.0679642974	0.269928009	101478.986	101462.179	101219.855	101499.666	44.2731717	0	0	0	0	0	3
34	76	0.0719915976	0.278107645	101479.639	101463.156	101219.855	101499.666	44.2731717	0	0	0	0	0	3
35	78	0.0762461217	0.286287282	101483.261	101464.278	101219.855	101499.666	44.2731717	0	0	0	0	0	3
36	80	0.0801654715	0.294466919	101484.314	101465.257	101219.855	101499.666	44.2731717	0	0	0	0	0	3
37	82	0.0841199933	0.302646555	101484.023	101466.139	101219.855	101499.666	44.2731717	0	0	0	0	0	3
38	84	0.0878636834	0.310826192	101488.574	101467.095	101219.855	101499.666	44.2731717	0	0	0	0	0	3
39	86	0.0917444865	0.319005829	101487.883	101467.975	101219.855	101499.666	44.2731717	0	0	0	0	0	3
40	87	0.0954826624	0.327185465	101490.87	101468.871	101219.855	101499.666	44.2731717	0	0	0	0	0	3
41	90	0.0993599312	0.335365102	101493.666	101469.839	101219.855	101499.666	44.2731717	0	0	0	0	0	3
42	92	0.103332995	0.343544739	101493.185	101470.736	101219.855	101499.666	44.2731717	0	0	0	0	0	3
43	93	0.107158291	0.351724375	101493.443	101471.547	101219.855	101499.666	44.2731717	0	0	0	0	0	3
44	95	0.110923427	0.359904012	101494.956	101472.341	101219.855	101499.666	44.2731717	0	0	0	0	0	3
45	97	0.115252517	0.368083648	101495.444	101473.209	101219.855	101499.666	44.2731717	0	0	0	0	0	3
46	99	0.118813492	0.376263285	101497.51	101473.937	101219.855	101499.666	44.2731717	0	0	0	0	0	3
47	100	0.122805632	0.384442922	101496.883	101474.683	101219.855	101499.666	44.2731717	0	0	0	0	0	3
48	102	0.126032767	0.392622558	101498.441	101475.292	101219.855	101499.666	44.2731717	0	0	0	0	0	3
49	104	0.129827582	0.400802195	101497.509	101475.941	101219.855	101499.666	44.2731717	0	0	0	0	0	3
50	106	0.133369001	0.408981832	101496.99	101476.5	101219.855	101499.666	44.2731717	0	0	0	0	0	3
51	108	0.137071417	0.417161468	101499.669	101477.126	101219.855	101499.669	44.2731717	0	0	0	0	0	3
52	109	0.14078467	0.425341105	101497.319	101477.658	101219.855	101499.669	44.2731717	0	0	0	0	0	3
53	111	0.144756092	0.433520741	101497.507	101478.203	101219.855	101499.669	44.2731717	0	0	0	0	0	3
54	113	0.148473049	0.441700378	101500.038	101478.75	101219.855	101500.038	44.2731717	0	0	0	0	0	3
55	115	0.15214298	0.449880015	101498.251	101479.22	101219.855	101500.038	44.2731717	0	0	0	0	0	3
56	117	0.155638806	0.458059651	101498.306	101479.649	101219.855	101500.038	44.2731717	0	0	0	0	0	3
57	119	0.15873993	0.466239288	101498.787	101480.023	101219.855	101500.038	44.2731717	0	0	0	0	0	3
58	121	0.162108991	0.474418925	101496.825	101480.372	101219.855	101500.038	44.2731717	0	0	0	0	0	3
59	123	0.165596977	0.482598561	101499.278	101480.77	101219.855	101500.038	44.2731717	0	0	0	0	0	3
60	124	0.169249515	0.490778198	101500.102	101481.187	101219.855	101500.102	44.2731717	0	0	0	0	0	3
61	126	0.172431424	0.498957835	101498.878	101481.514	101219.855	101500.102	44.2731717	0	0	0	0	0	3
62	128	0.176340411	0.507137471	101500.848	101481.942	101219.855	101500.848	44.2731717	0	0	0	0	0	3
63	130	0.180219136	0.515317108	101498.937	101482.09	101219.855	101500.848	26.6966097	0	0	0	0	0	3
64	132	0.18367959	0.523496744	101498.592	101482.9	101420.995	101500.848	27.5073326	0	0	0	0	0	3
65	134	0.18676813	0.531676381	101499.949	101483.336	101453.749	101500.848	27.942636	0	0	0	0	0	3
66	135	0.190515721	0.539856018	101497.929	101483.706	101453.749	101500.848	28.3128385	0	0	0	0	0	3
67	137	0.194209665	0.548035654	101497.45	101484.039	101453.749	101500.848	28.6456687	0	0	0	0	0	3
68	139	0.197824121	0.556215291	101497.519	101484.455	101453.749	101500.848	29.0619234	0	0	0	0	0	3
69	141	0.201370311	0.564394928	101498.062	101484.885	101453.749	101500.848	29.4920347	0	0	0	0	0	3
70	143	0.204862666	0.572574564	101498.278	101485.311	101453.749	101500.848	29.9176284	0	0	0	0	0	3
71	144	0.208489245	0.580754201	101497.251	101485.699	101453.749	101500.848	30.3062262	0	0	0	0	0	3
72	146	0.212008649	0.588933837	101497.779	101486.076	101453.749	101500.848	30.6828065	0	0	0	0	0	3
73	148	0.215851624	0.597113474	101500.601	101486.602	101453.749	101500.848	31.2093012	0	0	0	0	0	3
74	150	0.219290809	0.605293111	101496.792	101487.01	101453.749	101500.848	31.6171547	0	0	0	0	0	3
75	152	0.223067096	0.613472747	101497.075	101487.433	101453.749	101500.848	32.0394147	0	0	0	0	0	3
76	153	0.226821989	0.621652384	101499.549	101487.883	101453.749	101500.848	32.4898448	0	0	0	0	0	3
77	155	0.230547802	0.629832021	101496.107	101488.262	101453.749	101500.848	32.8685954	0	0	0	0	0	3
