Iteration	CPUTime	PhysTime	Travels
267	524	0.909028821	2.18396298
268	525	0.912418284	2.19214262
269	527	0.916080956	2.20032225
270	529	0.919588838	2.20850189
271	531	0.922962399	2.21668153
272	533	0.926504495	2.22486116
273	535	0.930159504	2.2330408
274	537	0.933635275	2.24122044
275	539	0.937241093	2.24940007
276	541	0.940779655	2.25757971
277	543	0.943962589	2.26575935
278	545	0.947578521	2.27393898
279	546	0.95049953	2.28211862
280	548	0.954136669	2.29029826
281	550	0.957662485	2.29847789
282	552	0.961381676	2.30665753
283	554	0.964988133	2.31483717
284	555	0.969014173	2.3230168
285	557	0.972666029	2.33119644
286	559	0.97602398	2.33937608
287	561	0.97943362	2.34755571
288	563	0.983232458	2.35573535
289	564	0.986715115	2.36391499
290	566	0.990078873	2.37209462
291	568	0.993653754	2.38027426
292	570	0.997145353	2.3884539
293	572	1	2.39663353
